LineItemID,OrderID,ItemID,Qty,DiscountID
6899,2202,2,1,
6900,2202,10,1,D3
6901,2202,40,1,
6902,2203,18,1,
6903,2203,16,1,
6904,2203,27,1,
6905,2203,30,1,
6906,2204,6,1,
6907,2204,26,1,
6908,2204,29,1,
6909,2205,18,1,
6910,2205,17,1,
6911,2205,31,1,
6912,2206,19,1,
6913,2206,42,1,
6914,2207,2,1,
6915,2207,45,1,
6916,2208,18,1,
6917,2208,34,1,
6918,2208,45,1,
6919,2209,16,1,
6920,2209,45,1,
6921,2209,34,1,
6922,2209,53,1,
6923,2210,1,1,
6924,2210,31,1,
6925,2211,5,1,
6926,2211,20,1,
6927,2211,27,1,
6928,2212,2,1,
6929,2212,35,1,
6930,2213,1,1,
6931,2213,34,1,
6932,2214,3,1,D3
6933,2214,31,1,
6934,2214,48,1,
6935,2215,15,1,
6936,2215,38,1,
6937,2215,53,1,
6938,2216,11,1,
6939,2216,20,1,
6940,2216,47,1,D2
6941,2217,1,1,
6942,2217,28,1,
6943,2217,52,1,
6944,2218,19,1,
6945,2218,31,1,
6946,2218,39,1,
6947,2219,14,1,
6948,2219,27,1,
6949,2219,32,1,
6950,2220,17,1,
6951,2220,28,1,
6952,2220,39,1,
6953,2220,27,1,
6954,2221,12,1,
6955,2221,47,1,
6956,2222,19,1,
6957,2222,46,1,
6958,2223,17,1,
6959,2223,53,1,
6960,2224,5,1,
6961,2224,3,1,
6962,2224,40,1,
6963,2224,43,1,
6964,2225,11,1,
6965,2225,41,1,
6966,2225,47,1,
6967,2226,19,1,D2
6968,2226,28,1,
6969,2226,33,1,
6970,2227,4,1,
6971,2227,24,1,
6972,2228,4,1,
6973,2228,44,1,
6974,2229,13,1,
6975,2229,47,1,
6976,2230,16,1,D3
6977,2230,41,1,
6978,2231,17,1,
6979,2231,29,1,
6980,2231,38,1,
6981,2232,8,1,
6982,2232,36,1,
6983,2232,37,1,
6984,2232,28,1,
6985,2232,33,1,
6986,2233,2,1,
6987,2233,32,1,
6988,2233,39,1,
6989,2234,1,1,
6990,2234,15,1,
6991,2234,40,1,
6992,2234,52,1,
6993,2234,42,1,
6994,2234,41,1,
6995,2235,14,1,
6996,2235,3,1,
6997,2235,23,1,
6998,2235,49,1,
6999,2236,6,1,
7000,2236,26,1,
7001,2236,25,1,
7002,2236,33,1,
7003,2236,23,1,
7004,2237,11,1,
7005,2237,47,1,D3
7006,2237,46,1,
7007,2238,6,1,
7008,2238,50,1,
7009,2238,32,1,
7010,2238,38,1,
7011,2238,25,1,
7012,2239,8,1,
7013,2239,53,1,
7014,2239,50,1,
7015,2239,37,1,D1
7016,2240,10,1,
7017,2240,51,1,
7018,2240,30,1,
7019,2240,48,1,
7020,2241,19,1,
7021,2241,11,1,
7022,2241,24,1,
7023,2242,7,1,D1
7024,2242,27,1,
7025,2242,28,1,
7026,2242,34,1,
7027,2243,14,1,
7028,2243,22,1,
7029,2244,18,1,
7030,2244,11,1,
7031,2244,28,1,
7032,2244,40,1,
7033,2244,42,1,
7034,2245,10,1,
7035,2245,28,1,D1
7036,2245,26,1,
7037,2246,14,1,
7038,2246,13,1,
7039,2246,23,1,
7040,2246,39,1,
7041,2247,15,1,
7042,2247,18,1,
7043,2247,50,1,
7044,2248,9,1,
7045,2248,41,1,
7046,2249,16,1,D1
7047,2249,46,1,
7048,2249,30,1,D1
7049,2249,35,1,
7050,2250,7,1,
7051,2250,1,1,
7052,2250,27,1,
7053,2250,43,1,
7054,2251,10,1,
7055,2251,50,1,
7056,2251,29,1,D3
7057,2252,19,1,D3
7058,2252,3,1,
7059,2252,52,1,
7060,2252,51,1,
7061,2253,11,1,
7062,2253,33,1,
7063,2254,16,1,
7064,2254,1,1,
7065,2254,3,1,
7066,2254,51,1,
7067,2255,11,1,D2
7068,2255,53,1,
7069,2256,18,1,
7070,2256,44,1,
7071,2256,32,1,D1
7072,2257,9,1,
7073,2257,36,1,D3
7074,2257,28,1,
7075,2258,20,1,
7076,2258,7,1,
7077,2258,45,1,
7078,2259,16,1,
7079,2259,45,1,
7080,2260,13,1,
7081,2260,47,1,D1
7082,2261,17,1,
7083,2261,42,1,
7084,2261,39,1,
7085,2261,23,1,
7086,2262,14,1,
7087,2262,9,1,
7088,2262,6,1,
7089,2262,27,1,
7090,2263,17,1,
7091,2263,41,1,
7092,2263,37,1,
7093,2264,20,1,
7094,2264,21,1,
7095,2264,26,1,
7096,2264,34,1,
7097,2264,35,1,
7098,2265,1,1,
7099,2265,35,1,
7100,2265,40,1,
7101,2266,12,1,
7102,2266,6,1,
7103,2266,51,1,
7104,2267,17,1,
7105,2267,33,1,
7106,2267,27,1,
7107,2267,25,1,
7108,2268,14,1,
7109,2268,40,1,
7110,2269,6,1,
7111,2269,36,1,
7112,2270,15,1,
7113,2270,8,1,
7114,2270,23,1,
7115,2270,30,1,
7116,2271,10,1,
7117,2271,2,1,
7118,2271,39,1,
7119,2272,15,1,
7120,2272,5,1,
7121,2272,40,1,
7122,2272,29,1,
7123,2273,16,1,
7124,2273,36,1,
7125,2274,10,1,
7126,2274,12,1,D1
7127,2274,25,1,
7128,2275,17,1,
7129,2275,27,1,
7130,2276,7,1,D1
7131,2276,27,1,
7132,2277,16,1,
7133,2277,19,1,
7134,2277,43,1,
7135,2278,19,1,
7136,2278,13,1,
7137,2278,31,1,D1
7138,2279,18,1,
7139,2279,15,1,D3
7140,2279,34,1,
7141,2280,7,1,
7142,2280,18,1,
7143,2280,42,1,
7144,2281,10,1,
7145,2281,30,1,
7146,2282,18,1,
7147,2282,35,1,
7148,2282,50,1,
7149,2283,20,1,
7150,2283,19,1,
7151,2283,17,1,
7152,2283,34,1,
7153,2283,39,1,
7154,2284,10,1,
7155,2284,7,1,
7156,2284,22,1,
7157,2284,36,1,D1
7158,2285,17,1,D1
7159,2285,43,1,
7160,2285,47,1,
7161,2285,40,1,D3
7162,2286,5,1,
7163,2286,27,1,
7164,2286,23,1,
7165,2286,32,1,
7166,2287,10,1,
7167,2287,21,1,
7168,2287,27,1,
7169,2288,21,1,
7170,2288,41,1,
7171,2289,17,1,
7172,2289,8,1,D3
7173,2289,42,1,
7174,2289,37,1,
7175,2290,18,1,
7176,2290,43,1,
7177,2290,44,1,
7178,2290,31,1,
7179,2291,2,1,
7180,2291,5,1,
7181,2291,45,1,
7182,2291,41,1,
7183,2292,15,1,
7184,2292,38,1,
7185,2292,38,1,
7186,2292,26,1,
7187,2293,6,1,
7188,2293,12,1,
7189,2293,23,1,
7190,2294,1,1,
7191,2294,20,1,
7192,2294,39,1,
7193,2294,38,1,
7194,2295,7,1,
7195,2295,43,1,
7196,2296,20,1,
7197,2296,44,1,
7198,2296,52,1,D2
7199,2297,5,1,
7200,2297,46,1,
7201,2297,40,1,
7202,2298,12,1,
7203,2298,39,1,
7204,2298,31,1,
7205,2299,6,1,
7206,2299,38,1,
7207,2300,18,1,
7208,2300,49,1,
7209,2301,10,1,
7210,2301,9,1,
7211,2301,3,1,
7212,2301,41,1,
7213,2301,26,1,
7214,2301,44,1,
7215,2301,49,1,
7216,2302,8,1,
7217,2302,2,1,
7218,2302,27,1,
7219,2302,22,1,
7220,2303,6,1,
7221,2303,6,1,
7222,2303,16,1,
7223,2303,15,1,
7224,2303,46,1,
7225,2303,39,1,
7226,2304,5,1,
7227,2304,29,1,
7228,2304,43,1,
7229,2305,12,1,D1
7230,2305,50,1,
7231,2305,46,1,
7232,2306,15,1,
7233,2306,6,1,
7234,2306,26,1,
7235,2306,29,1,
7236,2307,16,1,
7237,2307,38,1,
7238,2308,12,1,
7239,2308,45,1,
7240,2308,37,1,
7241,2309,3,1,D2
7242,2309,14,1,
7243,2309,35,1,
7244,2309,50,1,
7245,2310,7,1,
7246,2310,38,1,
7247,2311,20,1,
7248,2311,37,1,
7249,2312,4,1,
7250,2312,52,1,
7251,2313,8,1,
7252,2313,43,1,
7253,2314,18,1,
7254,2314,17,1,
7255,2314,46,1,
7256,2314,26,1,
7257,2314,22,1,
7258,2315,14,1,
7259,2315,37,1,
7260,2315,38,1,
7261,2316,15,1,
7262,2316,15,1,
7263,2316,1,1,
7264,2316,52,1,
7265,2317,3,1,
7266,2317,30,1,
7267,2317,27,1,
7268,2317,53,1,
7269,2318,5,1,
7270,2318,14,1,
7271,2318,50,1,
7272,2318,25,1,
7273,2319,17,1,
7274,2319,6,1,
7275,2319,27,1,
7276,2319,33,1,
7277,2320,14,1,
7278,2320,5,1,
7279,2320,36,1,
7280,2321,3,1,
7281,2321,50,1,
7282,2321,50,1,
7283,2321,31,1,D2
7284,2321,49,1,
7285,2322,5,1,
7286,2322,7,1,
7287,2322,30,1,
7288,2322,29,1,
7289,2323,13,1,D1
7290,2323,53,1,D1
7291,2324,13,1,
7292,2324,36,1,
7293,2325,21,1,
7294,2325,41,1,
7295,2326,18,1,
7296,2326,49,1,
7297,2326,44,1,
7298,2327,3,1,
7299,2327,3,1,
7300,2327,27,1,
7301,2328,19,1,
7302,2328,32,1,D3
7303,2328,49,1,
7304,2328,35,1,
7305,2329,18,1,
7306,2329,32,1,
7307,2329,24,1,
7308,2330,9,1,
7309,2330,26,1,
7310,2331,5,1,
7311,2331,15,1,D1
7312,2331,28,1,
7313,2332,14,1,
7314,2332,19,1,
7315,2332,25,1,
7316,2332,24,1,D1
7317,2332,39,1,
7318,2333,19,1,D1
7319,2333,9,1,
7320,2333,29,1,
7321,2333,28,1,
7322,2334,14,1,
7323,2334,33,1,
7324,2335,1,1,
7325,2335,49,1,
7326,2335,30,1,
7327,2335,26,1,
7328,2336,4,1,
7329,2336,25,1,
7330,2336,45,1,
7331,2337,4,1,
7332,2337,31,1,
7333,2338,16,1,
7334,2338,44,1,
7335,2339,17,1,
7336,2339,33,1,D3
7337,2340,12,1,
7338,2340,31,1,
7339,2340,52,1,
7340,2340,27,1,
7341,2340,34,1,
7342,2341,13,1,
7343,2341,21,1,
7344,2341,14,1,
7345,2341,25,1,
7346,2341,36,1,
7347,2342,4,1,
7348,2342,11,1,
7349,2342,41,1,
7350,2342,52,1,
7351,2342,38,1,
7352,2343,15,1,
7353,2343,37,1,
7354,2343,33,1,D2
7355,2343,48,1,
7356,2343,49,1,
7357,2344,19,1,
7358,2344,29,1,
7359,2344,30,1,
7360,2344,47,1,
7361,2345,4,1,
7362,2345,23,1,
7363,2346,14,1,
7364,2346,39,1,
7365,2346,41,1,
7366,2347,10,1,D1
7367,2347,24,1,
7368,2348,9,1,
7369,2348,12,1,
7370,2348,30,1,
7371,2348,38,1,
7372,2349,10,1,
7373,2349,39,1,
7374,2350,17,1,
7375,2350,48,1,
7376,2350,30,1,
7377,2351,1,1,D2
7378,2351,37,1,
7379,2351,52,1,
7380,2352,13,1,
7381,2352,50,1,
7382,2353,5,1,
7383,2353,23,1,
7384,2353,41,1,
7385,2354,17,1,
7386,2354,13,1,
7387,2354,35,1,
7388,2355,8,1,
7389,2355,4,1,
7390,2355,39,1,
7391,2355,51,1,
7392,2355,36,1,
7393,2356,6,1,
7394,2356,27,1,D1
7395,2356,53,1,
7396,2357,8,1,
7397,2357,45,1,
7398,2358,8,1,
7399,2358,8,1,
7400,2358,30,1,
7401,2358,45,1,
7402,2359,5,1,
7403,2359,2,1,
7404,2359,37,1,
7405,2360,13,1,D2
7406,2360,6,1,
7407,2360,24,1,
7408,2361,10,1,
7409,2361,33,1,
7410,2362,18,1,
7411,2362,47,1,
7412,2362,53,1,
7413,2363,3,1,
7414,2363,27,1,
7415,2364,9,1,
7416,2364,53,1,
7417,2365,14,1,
7418,2365,1,1,
7419,2365,2,1,D3
7420,2365,37,1,D3
7421,2365,53,1,
7422,2366,6,1,
7423,2366,3,1,
7424,2366,39,1,
7425,2367,7,1,D3
7426,2367,43,1,
7427,2367,41,1,
7428,2368,14,1,
7429,2368,49,1,
7430,2368,36,1,
7431,2369,9,1,
7432,2369,37,1,
7433,2370,20,1,
7434,2370,39,1,
7435,2371,13,1,
7436,2371,25,1,
7437,2372,11,1,
7438,2372,9,1,
7439,2372,42,1,
7440,2372,37,1,
7441,2373,12,1,D3
7442,2373,35,1,
7443,2373,47,1,
7444,2373,22,1,
7445,2374,10,1,
7446,2374,20,1,
7447,2374,24,1,
7448,2374,36,1,
7449,2375,3,1,
7450,2375,27,1,
7451,2376,9,1,
7452,2376,44,1,
7453,2377,6,1,
7454,2377,4,1,
7455,2377,15,1,
7456,2377,48,1,
7457,2377,25,1,D2
7458,2377,41,1,
7459,2377,29,1,
7460,2378,17,1,
7461,2378,29,1,
7462,2378,46,1,
7463,2378,48,1,
7464,2379,1,1,
7465,2379,7,1,
7466,2379,50,1,
7467,2380,1,1,
7468,2380,22,1,
7469,2380,37,1,
7470,2380,45,1,
7471,2381,14,1,
7472,2381,9,1,
7473,2381,23,1,
7474,2382,1,1,
7475,2382,53,1,
7476,2383,19,1,
7477,2383,51,1,
7478,2384,7,1,
7479,2384,32,1,
7480,2385,7,1,
7481,2385,28,1,
7482,2385,35,1,
7483,2386,2,1,D2
7484,2386,32,1,
7485,2386,24,1,
7486,2386,23,1,
7487,2386,46,1,
7488,2387,13,1,
7489,2387,41,1,
7490,2387,40,1,
7491,2388,20,1,
7492,2388,44,1,D2
7493,2389,16,1,
7494,2389,21,1,
7495,2389,46,1,
7496,2390,21,1,
7497,2390,45,1,
7498,2391,1,1,
7499,2391,35,1,D3
7500,2392,20,1,
7501,2392,27,1,
7502,2393,19,1,
7503,2393,40,1,
7504,2394,13,1,
7505,2394,29,1,D2
7506,2394,46,1,
7507,2395,16,1,
7508,2395,36,1,
7509,2395,48,1,
7510,2396,9,1,
7511,2396,43,1,
7512,2397,16,1,
7513,2397,5,1,
7514,2397,23,1,D1
7515,2397,27,1,
7516,2397,35,1,
7517,2397,39,1,
7518,2398,2,1,
7519,2398,14,1,
7520,2398,48,1,
7521,2399,3,1,
7522,2399,36,1,
7523,2399,40,1,
7524,2400,5,1,
7525,2400,19,1,
7526,2400,13,1,
7527,2400,52,1,
7528,2400,28,1,
7529,2401,9,1,
7530,2401,3,1,
7531,2401,48,1,
7532,2401,29,1,
7533,2402,17,1,
7534,2402,20,1,
7535,2402,37,1,
7536,2402,40,1,
7537,2402,26,1,
7538,2403,3,1,
7539,2403,33,1,
7540,2403,30,1,
7541,2404,15,1,
7542,2404,28,1,
7543,2404,53,1,
7544,2404,25,1,
7545,2405,20,1,
7546,2405,38,1,
7547,2405,52,1,
7548,2405,40,1,D1
7549,2406,21,1,
7550,2406,3,1,
7551,2406,39,1,
7552,2406,28,1,
7553,2407,18,1,
7554,2407,6,1,D3
7555,2407,41,1,
7556,2408,17,1,
7557,2408,46,1,
7558,2408,28,1,
7559,2409,10,1,
7560,2409,47,1,
7561,2409,51,1,
7562,2410,10,1,
7563,2410,16,1,
7564,2410,36,1,
7565,2410,49,1,
7566,2411,4,1,
7567,2411,14,1,
7568,2411,52,1,
7569,2411,23,1,
7570,2412,1,1,
7571,2412,50,1,
7572,2413,2,1,
7573,2413,52,1,
7574,2414,17,1,D2
7575,2414,32,1,
7576,2415,20,1,
7577,2415,32,1,
7578,2415,37,1,
7579,2416,3,1,
7580,2416,42,1,
7581,2417,19,1,
7582,2417,39,1,
7583,2418,13,1,
7584,2418,48,1,
7585,2418,35,1,
7586,2419,18,1,
7587,2419,38,1,
7588,2420,12,1,
7589,2420,17,1,
7590,2420,35,1,
7591,2420,47,1,
7592,2421,4,1,
7593,2421,53,1,
7594,2421,27,1,
7595,2422,21,1,
7596,2422,39,1,
7597,2422,27,1,
7598,2422,43,1,
7599,2423,19,1,
7600,2423,31,1,D1
7601,2424,3,1,
7602,2424,42,1,
7603,2425,6,1,
7604,2425,30,1,
7605,2426,21,1,
7606,2426,26,1,
7607,2426,50,1,
7608,2427,4,1,
7609,2427,12,1,
7610,2427,38,1,
7611,2428,13,1,
7612,2428,53,1,
7613,2428,32,1,
7614,2428,30,1,
7615,2428,37,1,
7616,2429,19,1,
7617,2429,35,1,
7618,2429,49,1,
7619,2430,15,1,
7620,2430,52,1,
7621,2430,25,1,
7622,2431,17,1,
7623,2431,46,1,D1
7624,2431,22,1,
7625,2432,7,1,
7626,2432,12,1,
7627,2432,51,1,
7628,2433,2,1,
7629,2433,32,1,
7630,2433,45,1,
7631,2434,17,1,
7632,2434,50,1,
7633,2434,45,1,
7634,2435,21,1,
7635,2435,42,1,
7636,2436,4,1,
7637,2436,39,1,
7638,2436,24,1,
7639,2437,8,1,
7640,2437,41,1,
7641,2438,7,1,
7642,2438,19,1,
7643,2438,18,1,
7644,2438,46,1,
7645,2439,16,1,D2
7646,2439,37,1,
7647,2440,19,1,
7648,2440,28,1,
7649,2440,32,1,
7650,2440,26,1,
7651,2441,13,1,D2
7652,2441,19,1,
7653,2441,30,1,
7654,2441,45,1,
7655,2442,13,1,
7656,2442,26,1,
7657,2443,3,1,
7658,2443,14,1,
7659,2443,35,1,
7660,2443,25,1,
7661,2444,20,1,
7662,2444,33,1,
7663,2444,27,1,
7664,2444,23,1,
7665,2445,12,1,
7666,2445,12,1,
7667,2445,22,1,
7668,2446,2,1,
7669,2446,19,1,
7670,2446,48,1,D2
7671,2447,2,1,
7672,2447,51,1,
7673,2448,6,1,
7674,2448,27,1,
7675,2448,33,1,
7676,2449,19,1,
7677,2449,42,1,
7678,2449,26,1,
7679,2450,12,1,
7680,2450,21,1,D3
7681,2450,27,1,
7682,2450,35,1,
7683,2450,37,1,
7684,2450,50,1,
7685,2451,16,1,
7686,2451,50,1,
7687,2451,28,1,
7688,2452,5,1,D3
7689,2452,28,1,
7690,2452,45,1,
7691,2452,40,1,
7692,2453,10,1,
7693,2453,39,1,
7694,2453,51,1,
7695,2454,7,1,
7696,2454,30,1,D3
7697,2454,35,1,
7698,2455,15,1,D3
7699,2455,25,1,
7700,2455,45,1,
7701,2456,13,1,
7702,2456,51,1,
7703,2457,5,1,
7704,2457,1,1,
7705,2457,29,1,
7706,2457,29,1,D2
7707,2458,21,1,
7708,2458,47,1,
7709,2459,8,1,
7710,2459,49,1,
7711,2460,2,1,
7712,2460,48,1,
7713,2461,12,1,
7714,2461,36,1,
7715,2462,4,1,
7716,2462,6,1,
7717,2462,25,1,
7718,2462,30,1,
7719,2463,10,1,
7720,2463,14,1,
7721,2463,48,1,
7722,2464,1,1,
7723,2464,35,1,
7724,2464,31,1,
7725,2464,52,1,
7726,2465,15,1,
7727,2465,39,1,
7728,2466,21,1,
7729,2466,22,1,
7730,2467,4,1,
7731,2467,47,1,
7732,2467,32,1,
7733,2468,8,1,
7734,2468,25,1,
7735,2468,38,1,
7736,2469,5,1,
7737,2469,36,1,
7738,2469,52,1,
7739,2469,30,1,
7740,2469,37,1,
7741,2470,13,1,
7742,2470,44,1,
7743,2471,20,1,
7744,2471,23,1,
7745,2472,17,1,
7746,2472,38,1,
7747,2472,35,1,
7748,2473,8,1,
7749,2473,49,1,
7750,2474,13,1,
7751,2474,9,1,
7752,2474,28,1,
7753,2475,19,1,
7754,2475,30,1,
7755,2476,18,1,
7756,2476,40,1,
7757,2477,18,1,
7758,2477,6,1,
7759,2477,24,1,
7760,2478,14,1,
7761,2478,21,1,
7762,2478,53,1,
7763,2478,27,1,
7764,2479,12,1,
7765,2479,2,1,
7766,2479,28,1,
7767,2479,30,1,
7768,2479,23,1,
7769,2480,14,1,
7770,2480,40,1,
7771,2481,18,1,
7772,2481,52,1,
7773,2481,36,1,
7774,2482,1,1,
7775,2482,34,1,D2
7776,2483,11,1,D2
7777,2483,29,1,
7778,2484,5,1,
7779,2484,25,1,
7780,2485,3,1,
7781,2485,28,1,D1
7782,2486,6,1,
7783,2486,5,1,
7784,2486,50,1,
7785,2486,36,1,
7786,2487,10,1,
7787,2487,48,1,
7788,2488,1,1,
7789,2488,51,1,
7790,2489,1,1,
7791,2489,3,1,
7792,2489,33,1,
7793,2489,24,1,
7794,2489,37,1,
7795,2490,7,1,
7796,2490,38,1,
7797,2491,17,1,
7798,2491,24,1,
7799,2492,17,1,
7800,2492,51,1,
7801,2492,44,1,
7802,2492,53,1,
7803,2493,15,1,
7804,2493,4,1,
7805,2493,41,1,
7806,2494,18,1,
7807,2494,41,1,
7808,2494,23,1,
7809,2494,39,1,
7810,2495,5,1,
7811,2495,23,1,
7812,2495,42,1,
7813,2496,3,1,
7814,2496,32,1,
7815,2497,14,1,
7816,2497,46,1,
7817,2497,25,1,
7818,2497,27,1,
7819,2497,28,1,
7820,2498,7,1,
7821,2498,5,1,
7822,2498,12,1,
7823,2498,39,1,
7824,2499,21,1,
7825,2499,4,1,
7826,2499,44,1,
7827,2499,51,1,
7828,2500,17,1,
7829,2500,46,1,
7830,2501,10,1,
7831,2501,6,1,
7832,2501,36,1,
7833,2501,32,1,
7834,2502,20,1,
7835,2502,10,1,
7836,2502,46,1,
7837,2503,6,1,
7838,2503,31,1,
7839,2503,26,1,
7840,2503,31,1,
7841,2504,20,1,
7842,2504,53,1,
7843,2504,37,1,
7844,2505,9,1,
7845,2505,32,1,
7846,2505,39,1,
7847,2505,44,1,
7848,2506,2,1,
7849,2506,5,1,
7850,2506,4,1,
7851,2506,50,1,
7852,2506,47,1,
7853,2506,51,1,
7854,2507,18,1,
7855,2507,24,1,
7856,2507,23,1,
7857,2508,7,1,
7858,2508,14,1,
7859,2508,46,1,
7860,2508,48,1,
7861,2508,27,1,
7862,2509,18,1,
7863,2509,22,1,
7864,2510,1,1,
7865,2510,44,1,
7866,2510,40,1,
7867,2510,35,1,
7868,2511,8,1,D1
7869,2511,28,1,
7870,2511,35,1,
7871,2512,9,1,
7872,2512,9,1,
7873,2512,52,1,
7874,2512,50,1,
7875,2513,5,1,
7876,2513,29,1,
7877,2513,50,1,
7878,2514,4,1,
7879,2514,22,1,
7880,2514,44,1,
7881,2515,3,1,
7882,2515,37,1,
7883,2515,30,1,
7884,2516,3,1,
7885,2516,31,1,D2
7886,2516,33,1,
7887,2517,9,1,
7888,2517,49,1,
7889,2517,40,1,
7890,2518,8,1,
7891,2518,31,1,
7892,2519,17,1,
7893,2519,51,1,
7894,2520,2,1,
7895,2520,41,1,
7896,2520,47,1,
7897,2521,14,1,
7898,2521,28,1,
7899,2521,40,1,
7900,2521,30,1,
7901,2521,50,1,
7902,2521,43,1,
7903,2522,15,1,
7904,2522,44,1,
7905,2523,3,1,
7906,2523,46,1,
7907,2523,53,1,
7908,2523,31,1,
7909,2524,7,1,
7910,2524,13,1,
7911,2524,44,1,
7912,2524,37,1,
7913,2524,48,1,
7914,2525,9,1,
7915,2525,14,1,
7916,2525,52,1,
7917,2526,7,1,
7918,2526,24,1,
7919,2526,41,1,
7920,2527,10,1,
7921,2527,12,1,
7922,2527,33,1,
7923,2528,5,1,
7924,2528,32,1,
7925,2528,37,1,
7926,2529,1,1,
7927,2529,30,1,D2
7928,2530,2,1,
7929,2530,10,1,
7930,2530,40,1,
7931,2530,34,1,
7932,2531,5,1,D1
7933,2531,51,1,
7934,2532,17,1,
7935,2532,53,1,
7936,2532,48,1,
7937,2533,18,1,
7938,2533,5,1,
7939,2533,19,1,
7940,2533,39,1,
7941,2533,47,1,
7942,2533,25,1,
7943,2534,18,1,
7944,2534,48,1,
7945,2535,21,1,
7946,2535,26,1,
7947,2536,4,1,
7948,2536,29,1,
7949,2537,21,1,
7950,2537,38,1,
7951,2538,19,1,
7952,2538,6,1,
7953,2538,15,1,
7954,2538,24,1,
7955,2538,22,1,
7956,2539,4,1,
7957,2539,29,1,
7958,2539,34,1,
7959,2539,44,1,
7960,2540,7,1,
7961,2540,13,1,
7962,2540,47,1,D2
7963,2540,30,1,
7964,2540,24,1,
7965,2540,30,1,
7966,2541,1,1,D1
7967,2541,52,1,
7968,2542,16,1,D2
7969,2542,9,1,
7970,2542,41,1,
7971,2542,22,1,
7972,2542,50,1,
7973,2543,17,1,
7974,2543,19,1,
7975,2543,22,1,
7976,2544,2,1,
7977,2544,30,1,D2
7978,2544,34,1,
7979,2545,17,1,
7980,2545,20,1,
7981,2545,53,1,
7982,2545,45,1,
7983,2545,26,1,
7984,2546,7,1,
7985,2546,1,1,
7986,2546,35,1,
7987,2547,13,1,
7988,2547,27,1,D2
7989,2547,30,1,
7990,2547,33,1,
7991,2548,10,1,
7992,2548,22,1,
7993,2549,19,1,
7994,2549,53,1,
7995,2549,35,1,
7996,2550,1,1,
7997,2550,33,1,
7998,2550,51,1,
7999,2550,22,1,
8000,2551,16,1,
8001,2551,26,1,
8002,2552,19,1,D1
8003,2552,27,1,
8004,2552,49,1,
8005,2553,11,1,
8006,2553,53,1,
8007,2554,18,1,
8008,2554,15,1,
8009,2554,7,1,
8010,2554,13,1,
8011,2554,29,1,
8012,2554,26,1,D3
8013,2554,23,1,
8014,2555,19,1,
8015,2555,46,1,
8016,2555,25,1,
8017,2556,9,1,D3
8018,2556,52,1,
8019,2557,10,1,
8020,2557,52,1,
8021,2558,8,1,
8022,2558,35,1,
8023,2559,14,1,
8024,2559,51,1,
8025,2560,4,1,
8026,2560,25,1,
8027,2561,19,1,
8028,2561,28,1,
8029,2561,30,1,
8030,2562,14,1,
8031,2562,20,1,
8032,2562,28,1,
8033,2562,53,1,
8034,2562,26,1,
8035,2563,15,1,
8036,2563,11,1,
8037,2563,42,1,
8038,2564,19,1,
8039,2564,22,1,
8040,2565,16,1,
8041,2565,35,1,
8042,2565,46,1,
8043,2565,51,1,
8044,2566,10,1,
8045,2566,10,1,
8046,2566,36,1,
8047,2567,14,1,
8048,2567,25,1,
8049,2567,52,1,
8050,2568,13,1,
8051,2568,25,1,
8052,2569,20,1,
8053,2569,41,1,D3
8054,2570,19,1,
8055,2570,33,1,
8056,2571,5,1,
8057,2571,33,1,
8058,2572,13,1,
8059,2572,52,1,
8060,2572,53,1,
8061,2572,46,1,
8062,2573,11,1,
8063,2573,35,1,
8064,2573,45,1,
8065,2574,8,1,
8066,2574,42,1,
8067,2575,5,1,
8068,2575,52,1,
8069,2575,37,1,
8070,2576,6,1,
8071,2576,35,1,
8072,2576,25,1,
8073,2576,46,1,
8074,2577,9,1,
8075,2577,50,1,
8076,2577,33,1,
8077,2578,17,1,
8078,2578,42,1,
8079,2578,27,1,
8080,2579,6,1,
8081,2579,43,1,
8082,2579,36,1,
8083,2580,2,1,
8084,2580,29,1,D3
8085,2581,12,1,
8086,2581,44,1,
8087,2581,45,1,
8088,2582,20,1,
8089,2582,33,1,
8090,2582,40,1,
8091,2583,15,1,D3
8092,2583,43,1,
8093,2584,17,1,
8094,2584,30,1,
8095,2584,35,1,D3
8096,2584,33,1,
8097,2584,44,1,
8098,2585,20,1,
8099,2585,31,1,
8100,2586,2,1,
8101,2586,20,1,
8102,2586,53,1,
8103,2586,30,1,
8104,2587,9,1,
8105,2587,21,1,
8106,2587,33,1,
8107,2588,17,1,
8108,2588,52,1,
8109,2588,25,1,
8110,2589,3,1,
8111,2589,16,1,
8112,2589,22,1,
8113,2590,11,1,
8114,2590,47,1,
8115,2591,19,1,
8116,2591,8,1,
8117,2591,45,1,
8118,2592,8,1,
8119,2592,25,1,
8120,2593,8,1,
8121,2593,33,1,
8122,2593,33,1,
8123,2593,38,1,
8124,2594,20,1,
8125,2594,43,1,
8126,2595,3,1,
8127,2595,22,1,
8128,2596,17,1,
8129,2596,26,1,
8130,2597,19,1,
8131,2597,18,1,
8132,2597,40,1,
8133,2597,37,1,
8134,2598,5,1,
8135,2598,18,1,
8136,2598,26,1,
8137,2599,17,1,
8138,2599,22,1,
8139,2600,12,1,
8140,2600,13,1,
8141,2600,43,1,
8142,2600,47,1,
8143,2601,14,1,
8144,2601,48,1,D3
8145,2602,15,1,
8146,2602,30,1,D3
8147,2602,29,1,
8148,2603,7,1,
8149,2603,25,1,
8150,2603,53,1,
8151,2603,47,1,
8152,2604,18,1,
