user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
1026,557,720,mobile,Firefox,38.62,76.53,12/27/2023,1:01 AM
1027,5614,1336,desktop,Safari,50.48,80.53,3/14/2023,9:18 PM
1028,1901,3312,mobile,Chrome,23.49,29.04,4/18/2023,10:58 AM
1029,1411,1800,mobile,Edge,39.81,20.07,12/21/2023,9:01 PM
1030,1115,1567,tablet,Chrome,14.08,18.64,8/13/2023,4:41 AM
1031,1451,2493,desktop,Firefox,27.58,54.36,10/7/2023,6:22 AM
1032,5930,3150,mobile,Safari,37.64,45.9,6/24/2023,10:27 AM
1033,8666,505,mobile,Safari,63.69,75.37,11/26/2023,6:35 AM
1034,1512,3337,mobile,Chrome,13.82,65.19,1/26/2023,1:29 AM
1035,9312,2728,desktop,Safari,88.91,60.49,5/18/2023,12:31 AM
1036,7467,2881,tablet,Edge,53.38,21.81,5/20/2023,11:19 AM
1037,605,215,desktop,Chrome,86.08,80.76,11/11/2023,5:01 AM
1038,2718,1934,desktop,Edge,47.76,66.62,6/26/2023,3:57 AM
1039,2250,614,desktop,Safari,56.59,65.92,10/8/2023,10:40 AM
1040,8617,139,desktop,Edge,37.12,5.17,7/10/2023,8:15 AM
1041,2824,3424,mobile,Chrome,30.41,80.71,5/11/2023,3:05 AM
1042,9793,2160,mobile,Safari,21.0,50.19,5/15/2023,11:46 AM
1043,1676,904,mobile,Firefox,88.0,11.29,10/24/2023,2:59 AM
1044,1110,1141,desktop,Edge,64.64,12.52,5/29/2023,7:31 PM
1045,4004,2562,mobile,Firefox,67.12,85.83,3/25/2023,8:36 AM
1046,935,1285,mobile,Firefox,64.54,31.57,8/17/2023,9:41 AM
1047,842,936,tablet,Safari,13.69,87.47,3/12/2023,10:05 AM
1048,2836,2764,mobile,Chrome,73.79,0.93,4/27/2023,2:15 AM
1049,9967,3467,tablet,Edge,86.75,73.2,8/31/2023,7:51 AM
1050,7867,1787,mobile,Chrome,13.15,60.62,8/2/2023,4:14 AM
1051,867,2254,desktop,Safari,30.93,41.82,9/6/2023,4:19 PM
1052,9377,272,mobile,Safari,48.01,59.58,1/9/2023,5:32 PM
1053,1089,3269,mobile,Edge,62.61,70.32,1/12/2023,7:40 AM
1054,138,2025,mobile,Safari,89.19,89.22,10/17/2023,4:11 AM
1055,2399,991,mobile,Edge,36.08,12.71,2/26/2023,8:25 AM
1056,2171,2917,mobile,Safari,91.08,33.51,7/29/2023,4:28 PM
1057,2065,175,mobile,Safari,24.98,70.13,4/28/2023,9:20 AM
1058,4383,2901,desktop,Safari,15.04,82.5,3/8/2023,3:42 PM
1059,788,3274,mobile,Edge,70.89,69.4,11/11/2023,10:06 PM
1060,2165,2995,desktop,Chrome,30.87,37.45,3/15/2023,9:06 AM
1061,659,3400,desktop,Firefox,47.42,69.88,4/3/2023,12:05 AM
1062,1483,691,mobile,Firefox,17.22,55.36,3/9/2023,3:04 PM
1063,1379,3496,mobile,Chrome,46.53,65.18,10/16/2023,4:10 AM
1064,5609,787,mobile,Safari,87.93,70.28,12/8/2023,2:15 PM
1065,7251,2958,mobile,Edge,33.92,6.97,12/5/2023,9:33 PM
1066,2843,2967,mobile,Firefox,13.91,89.22,7/11/2023,9:17 PM
1067,2898,716,desktop,Edge,40.06,82.9,11/3/2023,12:58 AM
1068,1916,825,desktop,Chrome,91.22,56.33,7/3/2023,6:21 PM
1069,1933,983,desktop,Chrome,90.55,7.8,8/23/2023,12:02 AM
1070,5461,2527,mobile,Edge,82.76,89.91,3/4/2023,11:44 AM
1071,7531,2361,desktop,Edge,31.36,41.95,1/7/2023,10:35 AM
1072,871,2338,mobile,Firefox,42.33,68.33,1/15/2023,11:12 AM
1073,2733,2392,tablet,Firefox,80.87,17.6,5/18/2023,5:00 AM
1074,7797,2564,desktop,Edge,30.78,62.91,9/23/2023,8:45 AM
1075,1414,1593,mobile,Chrome,56.47,61.81,1/24/2023,4:17 AM
1076,2117,1304,desktop,Edge,36.6,2.86,2/15/2023,1:43 AM
1077,1612,2592,mobile,Chrome,47.42,29.87,5/3/2023,1:44 AM
1078,691,1041,mobile,Safari,43.38,25.94,12/15/2023,1:46 AM
1079,9438,294,mobile,Chrome,44.69,14.0,7/27/2023,1:21 AM
1080,8563,1379,mobile,Safari,39.81,4.57,8/13/2023,3:08 PM
1081,2579,3478,tablet,Chrome,20.77,50.61,5/1/2023,5:45 PM
1082,1081,2769,desktop,Firefox,65.97,54.39,1/3/2023,7:38 AM
1083,1411,3275,mobile,Edge,38.47,53.54,4/29/2023,9:33 PM
1084,4927,1318,mobile,Safari,83.36,32.97,4/15/2023,12:49 AM
1085,4198,2385,mobile,Safari,58.74,52.55,5/23/2023,12:33 AM
1086,6370,937,mobile,Chrome,81.49,64.13,7/1/2023,5:26 AM
1087,1386,262,desktop,Edge,54.75,84.0,2/17/2023,7:40 AM
1088,6995,1428,mobile,Edge,59.6,51.42,12/3/2023,10:18 AM
1089,135,2734,desktop,Edge,28.55,4.25,9/30/2023,4:45 AM
1090,2920,2272,mobile,Firefox,34.83,24.41,11/10/2023,1:23 PM
1091,5573,2720,tablet,Chrome,22.1,5.41,11/30/2023,6:16 PM
1092,2420,3391,desktop,Edge,85.09,92.06,11/9/2023,1:39 AM
1093,778,1082,desktop,Safari,33.31,35.72,2/12/2023,12:21 AM
1094,2418,1730,mobile,Safari,19.48,10.0,10/19/2023,12:18 PM
1095,2790,2379,desktop,Edge,76.96,91.3,7/11/2023,3:18 AM
1096,6713,1695,mobile,Firefox,92.01,31.02,8/9/2023,9:46 PM
1097,927,3056,desktop,Firefox,88.78,78.62,10/27/2023,12:46 PM
1098,2254,714,desktop,Firefox,69.65,84.24,3/19/2023,9:12 AM
1099,5187,3344,desktop,Chrome,81.38,74.22,3/10/2023,6:48 PM
1100,933,1542,mobile,Edge,53.51,12.44,1/15/2023,10:02 AM
1101,5004,739,mobile,Edge,74.42,35.83,9/2/2023,5:09 AM
1102,3505,3052,desktop,Firefox,91.19,87.53,8/29/2023,2:15 AM
1103,6019,917,tablet,Chrome,19.68,90.04,11/21/2023,6:38 PM
1104,8621,1318,mobile,Firefox,52.88,68.45,8/23/2023,5:19 AM
1105,5040,2433,desktop,Chrome,88.59,40.96,12/10/2023,12:08 AM
1106,5582,1951,mobile,Firefox,14.7,46.56,2/12/2023,7:54 PM
1107,2633,3285,mobile,Safari,68.35,74.33,7/24/2023,9:38 PM
1108,1147,1050,desktop,Edge,19.62,50.16,4/28/2023,7:59 PM
1109,2515,1756,mobile,Firefox,61.78,34.68,9/19/2023,11:27 PM
1110,2674,2910,tablet,Firefox,45.6,61.06,10/16/2023,7:31 PM
1111,736,2336,desktop,Chrome,13.23,65.14,8/6/2023,10:39 PM
1112,1943,3278,mobile,Safari,78.26,2.97,8/21/2023,8:17 AM
1113,450,563,desktop,Safari,58.63,86.06,11/6/2023,8:26 PM
1114,2487,2348,mobile,Safari,56.05,42.6,2/15/2023,12:27 PM
1115,1340,1378,mobile,Firefox,84.6,31.32,2/17/2023,11:12 AM
1116,566,1923,desktop,Chrome,66.32,37.99,1/25/2023,3:24 AM
1117,7389,1879,mobile,Safari,20.71,38.61,3/25/2023,8:08 PM
1118,8067,2713,mobile,Edge,80.58,57.83,8/26/2023,1:14 PM
1119,442,882,mobile,Chrome,25.23,9.92,10/20/2023,6:43 AM
1120,2724,1582,mobile,Chrome,21.57,14.93,1/5/2023,8:10 PM
1121,1469,166,desktop,Edge,23.29,47.79,6/16/2023,10:19 AM
1122,600,826,mobile,Safari,31.87,11.31,11/15/2023,5:29 PM
1123,1521,1961,mobile,Safari,21.48,18.85,11/14/2023,2:29 PM
1124,5579,2722,tablet,Firefox,79.2,26.94,3/7/2023,5:01 PM
1125,375,1778,desktop,Safari,42.27,94.3,5/17/2023,3:20 AM
1126,8484,3106,mobile,Chrome,18.09,53.34,11/6/2023,12:45 AM
1127,7446,642,mobile,Safari,13.05,89.95,3/26/2023,5:53 AM
1128,2401,1331,mobile,Firefox,50.72,14.55,1/14/2023,8:14 AM
1129,943,2955,mobile,Safari,81.93,2.5,12/19/2023,8:26 PM
1130,2799,1704,desktop,Chrome,67.73,27.2,5/1/2023,11:16 PM
1131,475,955,mobile,Safari,51.05,20.94,2/8/2023,8:34 AM
1132,126,3012,tablet,Chrome,32.22,93.63,5/27/2023,8:40 AM
1133,2542,734,mobile,Edge,42.48,63.64,7/17/2023,12:35 PM
1134,960,1189,mobile,Chrome,31.63,6.58,6/19/2023,4:37 AM
1135,2161,3223,mobile,Edge,28.86,13.47,10/20/2023,6:23 PM
1136,9012,2892,mobile,Chrome,16.15,24.8,7/16/2023,12:59 AM
1137,8346,3063,tablet,Safari,55.56,45.38,8/8/2023,12:24 AM
1138,2241,557,mobile,Chrome,14.56,40.55,2/16/2023,1:23 AM
1139,1781,1821,desktop,Firefox,72.1,17.61,10/3/2023,11:23 AM
1140,2684,1199,tablet,Chrome,35.88,92.03,8/13/2023,9:23 PM
1141,6726,942,desktop,Chrome,47.86,86.57,11/18/2023,5:15 AM
1142,372,1460,mobile,Safari,76.99,46.67,10/16/2023,3:17 PM
1143,6352,394,desktop,Safari,85.74,19.67,2/7/2023,11:42 AM
1144,151,1264,mobile,Firefox,16.5,87.94,3/8/2023,10:48 PM
1145,2720,1017,mobile,Firefox,15.56,91.86,12/8/2023,5:47 PM
1146,2297,756,mobile,Edge,18.17,23.39,2/8/2023,1:34 AM
1147,518,1895,mobile,Chrome,33.57,36.43,3/5/2023,3:41 AM
1148,1281,919,mobile,Chrome,41.34,61.61,8/18/2023,1:02 AM
1149,1797,2732,desktop,Firefox,55.63,26.68,8/11/2023,2:49 PM
1150,3148,273,mobile,Chrome,55.81,23.81,5/14/2023,8:10 PM
1151,986,1716,desktop,Chrome,77.35,26.98,7/21/2023,12:02 PM
1152,6890,3055,mobile,Safari,19.22,53.83,4/2/2023,2:57 AM
1153,7351,387,mobile,Firefox,20.3,51.85,10/3/2023,3:56 AM
1154,7850,2453,mobile,Firefox,43.66,56.25,11/4/2023,12:55 AM
1155,5454,400,desktop,Chrome,41.1,84.69,2/28/2023,1:31 AM
1156,1945,2794,mobile,Chrome,65.05,24.65,6/14/2023,12:54 AM
1157,1156,97,mobile,Firefox,80.36,48.71,5/5/2023,11:14 AM
1158,2834,2007,mobile,Firefox,57.28,79.75,7/28/2023,7:39 PM
1159,9063,2467,mobile,Safari,39.48,50.63,7/23/2023,8:54 AM
1160,1806,740,mobile,Safari,47.63,2.51,12/16/2023,4:49 PM
1161,1390,473,tablet,Firefox,87.67,65.65,4/5/2023,6:34 PM
1162,2749,2947,mobile,Edge,70.65,41.9,6/30/2023,12:58 AM
1163,680,2308,mobile,Safari,69.15,40.12,9/14/2023,10:47 PM
1164,1043,1103,desktop,Chrome,21.43,45.6,4/13/2023,4:49 PM
1165,435,3191,desktop,Chrome,92.46,68.62,11/26/2023,8:36 AM
1166,7033,1280,desktop,Firefox,43.6,32.82,12/24/2023,7:58 AM
1167,7812,68,mobile,Chrome,70.03,67.55,12/13/2023,6:45 AM
1168,1380,251,mobile,Edge,48.38,83.39,9/6/2023,8:58 AM
1169,1077,3380,desktop,Edge,65.69,39.5,10/2/2023,11:37 PM
1170,3969,3189,desktop,Firefox,57.78,82.27,5/1/2023,5:54 PM
1171,2754,2054,mobile,Chrome,88.09,42.33,3/6/2023,11:42 AM
1172,1085,2774,mobile,Edge,17.53,19.11,8/29/2023,10:20 AM
1173,2775,1248,tablet,Firefox,30.93,51.45,7/22/2023,10:33 PM
1174,1201,3033,mobile,Chrome,16.7,71.4,1/9/2023,6:23 PM
1175,2079,3108,desktop,Edge,27.7,29.94,3/19/2023,4:59 AM
1176,2345,2112,mobile,Safari,92.93,34.12,7/24/2023,11:57 AM
1177,741,3451,mobile,Edge,82.52,29.32,7/1/2023,2:37 PM
1178,8412,2683,mobile,Chrome,85.41,31.88,3/9/2023,12:47 AM
1179,1957,2531,mobile,Chrome,68.82,15.33,9/7/2023,11:21 AM
1180,2728,1926,mobile,Safari,15.29,56.21,3/16/2023,3:18 AM
1181,1007,3181,mobile,Firefox,22.51,23.87,3/8/2023,4:23 PM
1182,2727,2650,mobile,Firefox,28.16,30.15,8/30/2023,8:27 AM
1183,527,3225,desktop,Edge,78.98,60.19,5/1/2023,7:02 AM
1184,1878,1023,mobile,Edge,54.89,58.31,7/1/2023,4:21 PM
1185,8887,285,desktop,Firefox,39.57,53.27,6/20/2023,12:27 PM
1186,1821,1398,mobile,Edge,28.79,12.1,9/5/2023,1:27 AM
1187,1893,2937,desktop,Firefox,25.18,32.3,7/19/2023,7:54 AM
1188,1310,376,desktop,Safari,39.93,56.59,8/8/2023,1:57 AM
1189,2650,3367,mobile,Firefox,63.49,50.76,8/21/2023,6:00 AM
1190,967,1791,mobile,Edge,42.97,91.96,7/17/2023,1:35 AM
1191,1649,2702,desktop,Edge,69.46,74.74,1/6/2023,8:50 PM
1192,2292,3157,mobile,Edge,29.32,90.89,12/18/2023,4:59 AM
1193,2135,2936,desktop,Safari,61.6,8.88,5/25/2023,10:06 AM
1194,3696,1130,mobile,Chrome,20.92,2.9,1/13/2023,5:51 AM
1195,1307,2780,mobile,Safari,74.62,48.32,4/17/2023,5:18 AM
1196,3126,2805,mobile,Firefox,86.38,57.35,12/29/2023,7:38 AM
1197,6520,1068,mobile,Firefox,19.13,45.17,10/24/2023,9:39 AM
1198,2295,362,mobile,Safari,47.3,63.12,2/28/2023,7:15 AM
1199,2335,1744,desktop,Safari,15.29,18.13,9/6/2023,7:39 AM
1200,2751,893,desktop,Chrome,31.33,74.09,11/5/2023,10:16 AM
1201,1047,2855,desktop,Edge,50.63,6.27,6/21/2023,1:44 PM
1202,952,620,mobile,Edge,43.57,52.26,2/13/2023,3:55 AM
1203,2621,2388,mobile,Safari,16.59,30.25,3/6/2023,3:34 PM
1204,771,225,mobile,Safari,67.26,18.35,11/4/2023,11:35 AM
1205,4345,1726,mobile,Firefox,72.44,90.67,4/22/2023,8:45 AM
1206,8959,2642,desktop,Chrome,77.62,91.68,11/17/2023,1:00 AM
1207,438,2988,desktop,Safari,34.75,27.44,10/24/2023,7:06 PM
1208,8409,1470,mobile,Edge,48.88,91.42,8/7/2023,11:38 PM
1209,497,2162,desktop,Chrome,29.39,66.3,12/29/2023,2:02 AM
1210,4429,678,mobile,Safari,21.77,7.12,10/28/2023,2:29 PM
1211,1542,2931,mobile,Chrome,88.25,7.24,8/14/2023,8:20 PM
1212,3854,961,desktop,Chrome,51.84,44.66,3/31/2023,5:20 PM
1213,2076,223,desktop,Firefox,67.98,36.76,4/13/2023,11:54 AM
1214,6598,2732,tablet,Safari,48.96,15.9,10/14/2023,6:32 AM
1215,2527,2843,mobile,Firefox,44.24,55.42,10/27/2023,8:55 PM
1216,2859,1326,mobile,Safari,28.4,64.38,7/16/2023,5:13 PM
1217,5383,1637,mobile,Chrome,34.71,23.32,8/28/2023,10:30 PM
1218,425,1335,mobile,Safari,82.25,56.12,9/6/2023,12:05 AM
1219,1756,3098,mobile,Firefox,61.49,26.61,1/9/2023,9:44 PM
1220,2309,1543,mobile,Edge,72.78,67.39,8/3/2023,1:17 PM
1221,8754,2689,tablet,Firefox,48.28,48.13,4/5/2023,2:14 PM
1222,837,1499,desktop,Chrome,61.9,57.83,9/27/2023,7:10 PM
1223,2205,1288,mobile,Edge,13.58,4.47,2/14/2023,11:50 PM
1224,1878,2152,tablet,Safari,22.79,81.18,11/20/2023,3:17 AM
1225,78,2758,mobile,Firefox,74.52,51.13,2/19/2023,4:16 AM
1226,1924,546,tablet,Safari,60.65,75.09,8/26/2023,7:03 AM
1227,2761,1353,mobile,Edge,68.88,76.03,8/17/2023,6:18 PM
1228,1761,2463,tablet,Safari,77.29,23.09,2/28/2023,9:40 PM
1229,2498,2080,desktop,Chrome,48.21,41.39,4/17/2023,6:08 AM
1230,7626,2340,mobile,Safari,31.79,88.7,7/20/2023,5:38 AM
1231,6821,492,mobile,Edge,76.25,24.45,12/6/2023,1:08 PM
1232,5671,1607,desktop,Firefox,25.75,90.94,9/15/2023,7:26 PM
1233,390,980,desktop,Edge,67.8,56.24,6/6/2023,9:46 AM
1234,221,473,mobile,Safari,35.71,39.99,11/13/2023,2:01 AM
1235,1952,1350,tablet,Safari,26.95,56.02,4/12/2023,8:09 AM
1236,2378,2400,mobile,Chrome,85.02,89.31,3/3/2023,8:04 PM
1237,9824,1795,tablet,Firefox,13.1,25.95,12/7/2023,5:14 AM
1238,1390,1022,desktop,Edge,67.84,76.41,11/11/2023,12:48 PM
1239,7149,2640,mobile,Edge,37.84,17.33,7/8/2023,7:30 AM
1240,1791,3260,mobile,Chrome,17.38,1.44,11/18/2023,8:13 AM
1241,989,803,tablet,Chrome,92.96,34.47,6/5/2023,11:58 PM
1242,1642,335,desktop,Firefox,24.96,62.84,8/27/2023,10:39 PM
1243,1808,3246,desktop,Edge,25.2,0.92,6/11/2023,1:48 PM
1244,1173,1776,desktop,Firefox,56.12,50.28,2/24/2023,6:36 PM
1245,8751,2103,mobile,Chrome,68.65,7.14,7/16/2023,11:43 AM
1246,5886,691,mobile,Edge,53.62,29.8,9/11/2023,12:15 AM
1247,1016,1690,mobile,Firefox,71.47,59.99,1/13/2023,9:27 PM
1248,2546,1288,tablet,Firefox,16.31,26.74,9/24/2023,12:12 PM
1249,6066,3116,desktop,Firefox,37.0,22.14,8/19/2023,5:48 PM
1250,2865,2587,mobile,Firefox,35.95,45.61,7/26/2023,3:17 PM
1251,758,406,mobile,Safari,38.22,76.81,4/8/2023,12:19 AM
1252,2855,2526,desktop,Edge,46.95,36.32,8/12/2023,3:29 AM
1253,1849,729,mobile,Edge,76.64,46.94,5/30/2023,9:08 PM
1254,4467,2769,mobile,Edge,89.08,41.63,5/8/2023,3:22 AM
1255,2706,3128,mobile,Safari,72.72,90.95,5/23/2023,1:30 PM
1256,758,3169,mobile,Chrome,78.99,48.59,11/19/2023,7:39 PM
1257,9651,2302,mobile,Edge,13.85,31.08,3/31/2023,1:07 PM
1258,997,3224,desktop,Chrome,63.34,90.75,1/4/2023,2:13 PM
1259,1971,2430,mobile,Chrome,25.22,90.42,8/31/2023,11:57 AM
1260,1135,1882,mobile,Chrome,15.02,89.68,8/20/2023,7:06 PM
1261,905,1755,desktop,Safari,25.18,83.19,11/15/2023,2:56 AM
1262,350,3183,mobile,Safari,92.09,5.28,3/18/2023,1:56 AM
1263,5762,2201,tablet,Safari,85.69,8.35,8/23/2023,7:48 PM
1264,7540,533,tablet,Edge,54.94,18.59,12/23/2023,1:34 PM
1265,133,1991,tablet,Chrome,86.21,3.24,6/29/2023,12:37 PM
1266,6633,2268,desktop,Edge,26.21,11.05,5/10/2023,10:10 PM
1267,5951,1213,mobile,Edge,70.04,20.6,6/30/2023,12:39 PM
1268,303,2170,mobile,Chrome,59.89,70.13,9/19/2023,3:13 PM
1269,2754,562,mobile,Chrome,80.63,40.88,3/6/2023,5:39 PM
1270,248,1015,desktop,Chrome,72.78,59.0,4/20/2023,4:54 PM
1271,2312,3295,desktop,Firefox,73.0,88.04,5/11/2023,6:39 PM
1272,1058,1116,desktop,Firefox,17.36,5.99,7/22/2023,5:05 AM
1273,229,3465,mobile,Firefox,51.52,69.53,6/28/2023,7:00 AM
1274,3825,1618,tablet,Chrome,41.36,38.41,6/8/2023,9:24 PM
1275,1367,3014,mobile,Safari,54.94,28.19,8/11/2023,7:30 AM
1276,2014,637,mobile,Chrome,54.92,23.41,12/7/2023,7:06 PM
1277,586,3242,desktop,Safari,31.69,86.76,9/7/2023,1:17 AM
1278,1775,1540,desktop,Chrome,35.07,17.45,4/18/2023,8:02 AM
1279,993,488,mobile,Safari,81.57,1.22,4/28/2023,2:13 PM
1280,5392,3401,mobile,Firefox,69.21,43.63,9/14/2023,2:23 AM
1281,133,332,mobile,Firefox,77.37,11.7,8/8/2023,1:29 AM
1282,2780,739,mobile,Safari,76.84,72.46,7/11/2023,8:51 PM
1283,1398,2553,mobile,Firefox,17.73,30.75,7/5/2023,8:11 AM
1284,5640,634,mobile,Firefox,60.32,46.29,1/1/2023,3:43 PM
1285,750,3472,tablet,Safari,17.28,64.47,2/5/2023,6:58 PM
1286,217,711,desktop,Safari,92.66,55.46,9/23/2023,1:40 PM
1287,1306,2971,mobile,Edge,62.37,94.3,8/11/2023,5:14 PM
1288,441,2692,mobile,Safari,92.77,62.78,8/14/2023,7:36 PM
1289,233,1947,desktop,Firefox,27.04,13.94,3/3/2023,6:04 PM
1290,216,2776,mobile,Firefox,24.69,17.02,10/14/2023,6:22 PM
1291,2683,1593,mobile,Edge,50.2,10.62,12/31/2023,9:55 PM
1292,1712,1285,mobile,Chrome,68.42,31.62,8/3/2023,6:05 AM
1293,9017,2620,mobile,Firefox,91.01,71.99,1/26/2023,5:01 AM
1294,8959,1953,tablet,Firefox,91.49,4.68,11/4/2023,3:10 AM
1295,1333,2081,mobile,Edge,31.86,90.66,4/12/2023,7:57 AM
1296,2203,1885,mobile,Safari,34.86,92.25,9/18/2023,1:57 AM
1297,976,2524,mobile,Firefox,85.61,26.15,3/26/2023,5:21 PM
1298,1759,1756,mobile,Edge,21.93,39.78,9/2/2023,3:07 AM
1299,4488,1862,tablet,Chrome,52.03,12.02,9/25/2023,3:17 AM
1300,7029,3422,mobile,Edge,48.08,87.59,12/30/2023,4:25 AM
1301,7512,2431,mobile,Firefox,85.76,72.45,7/6/2023,8:42 PM
1302,293,1735,desktop,Chrome,39.07,51.66,5/20/2023,12:40 AM
1303,4538,916,desktop,Chrome,49.8,44.26,1/16/2023,3:58 PM
1304,7903,2357,desktop,Edge,16.09,30.0,6/3/2023,2:53 AM
1305,64,1803,desktop,Chrome,90.97,32.14,1/19/2023,11:31 AM
1306,2847,2589,tablet,Edge,92.11,80.72,2/8/2023,12:22 AM
1307,1846,189,mobile,Edge,61.96,62.22,10/1/2023,2:16 AM
1308,2046,1159,tablet,Safari,44.93,9.07,5/29/2023,4:34 PM
1309,5756,694,mobile,Chrome,40.86,81.26,2/17/2023,12:18 AM
1310,4758,3116,mobile,Safari,38.48,2.99,3/19/2023,10:57 AM
1311,2209,2122,mobile,Firefox,27.15,69.71,12/12/2023,9:53 PM
1312,3014,233,mobile,Firefox,54.55,22.94,11/18/2023,2:50 PM
1313,71,92,desktop,Firefox,22.3,20.97,7/5/2023,1:19 PM
1314,1322,1668,mobile,Firefox,53.66,4.21,7/22/2023,12:09 AM
1315,480,1717,mobile,Safari,78.17,90.65,1/7/2023,4:51 AM
1316,5230,3420,mobile,Safari,64.77,11.48,12/22/2023,5:00 PM
1317,1760,3406,desktop,Edge,21.4,10.39,6/13/2023,1:15 AM
1318,4819,252,tablet,Chrome,15.58,38.24,11/21/2023,5:59 PM
1319,1702,1489,mobile,Edge,71.91,85.48,3/3/2023,2:54 PM
1320,576,1200,desktop,Safari,44.65,88.37,5/8/2023,7:33 PM
1321,901,1579,desktop,Firefox,65.05,82.79,5/1/2023,6:12 AM
1322,7382,1982,mobile,Chrome,61.59,84.23,2/7/2023,6:03 AM
1323,387,2277,mobile,Chrome,51.42,52.04,9/22/2023,9:56 AM
1324,8964,1078,mobile,Chrome,88.02,33.48,7/28/2023,1:40 PM
1325,4739,1355,mobile,Safari,17.77,58.98,1/8/2023,10:26 PM
1326,8035,2100,tablet,Safari,54.99,53.86,6/15/2023,7:26 AM
1327,1337,1858,mobile,Firefox,65.37,28.35,1/21/2023,5:36 AM
1328,6259,1944,tablet,Edge,35.02,74.52,4/16/2023,5:50 PM
1329,971,530,tablet,Edge,18.29,92.15,6/17/2023,11:51 AM
1330,1362,1711,desktop,Chrome,60.46,21.18,1/22/2023,4:35 PM
1331,2373,1178,desktop,Firefox,14.65,62.95,11/29/2023,5:42 PM
1332,1931,2583,tablet,Chrome,29.02,67.21,11/28/2023,4:08 PM
1333,780,2144,mobile,Safari,21.59,18.85,9/18/2023,5:05 PM
1334,9278,1094,mobile,Safari,36.95,2.14,6/3/2023,4:03 AM
1335,1100,1882,desktop,Edge,68.98,78.96,1/12/2023,5:05 PM
1336,1600,3038,desktop,Edge,46.5,66.91,2/23/2023,8:44 AM
1337,1811,2229,mobile,Safari,73.8,11.97,7/10/2023,3:42 PM
1338,4488,3143,mobile,Safari,56.1,90.55,5/9/2023,4:05 AM
1339,1413,2605,mobile,Chrome,23.63,26.94,6/9/2023,2:38 AM
1340,2572,699,mobile,Chrome,72.11,21.7,4/5/2023,5:59 AM
1341,1895,1333,tablet,Edge,31.12,11.15,10/10/2023,4:16 PM
1342,8416,3109,desktop,Chrome,27.58,5.62,10/8/2023,2:02 PM
1343,558,1558,mobile,Chrome,80.1,72.58,11/21/2023,11:16 PM
1344,233,2949,desktop,Safari,59.3,47.24,1/29/2023,7:03 PM
1345,1440,3461,mobile,Edge,25.97,44.02,2/27/2023,1:37 AM
1346,1602,2802,desktop,Safari,53.63,46.11,10/5/2023,7:22 AM
1347,2417,1505,mobile,Chrome,82.06,75.86,2/7/2023,8:14 AM
1348,1029,164,tablet,Chrome,26.06,6.88,9/30/2023,5:51 AM
1349,1928,2044,mobile,Safari,53.73,78.35,10/13/2023,12:11 PM
1350,7953,760,tablet,Chrome,79.71,34.27,11/9/2023,5:35 PM
1351,3142,1513,mobile,Chrome,69.92,10.48,11/7/2023,1:55 AM
1352,2537,2817,desktop,Safari,19.51,94.37,7/31/2023,9:09 PM
1353,1418,1678,mobile,Chrome,77.46,87.21,11/26/2023,8:27 AM
1354,636,2290,mobile,Chrome,65.04,22.84,3/19/2023,6:02 AM
1355,1156,1653,desktop,Edge,92.39,47.73,12/26/2023,10:16 AM
1356,3209,1019,mobile,Firefox,82.79,50.72,10/29/2023,6:35 PM
1357,1261,1347,desktop,Edge,51.24,52.88,5/7/2023,6:18 PM
1358,2676,3354,desktop,Edge,52.31,54.63,5/27/2023,8:18 PM
1359,1902,1111,mobile,Firefox,81.39,16.02,11/9/2023,6:26 PM
1360,6214,333,mobile,Firefox,85.66,30.37,1/25/2023,2:44 AM
1361,5448,601,tablet,Edge,21.0,66.46,6/27/2023,7:18 AM
1362,1277,2676,desktop,Edge,51.15,13.65,4/29/2023,1:15 PM
1363,7660,2334,mobile,Edge,82.03,25.01,12/12/2023,4:10 PM
1364,1292,3351,mobile,Edge,57.31,27.52,5/25/2023,4:18 PM
1365,1331,2141,desktop,Edge,55.44,1.09,9/8/2023,9:19 PM
1366,1112,1461,mobile,Chrome,69.88,50.51,4/27/2023,5:17 AM
1367,1081,2630,mobile,Safari,89.0,33.35,4/20/2023,7:25 AM
1368,6265,2079,tablet,Safari,22.5,28.04,3/24/2023,10:45 AM
1369,2523,3336,desktop,Chrome,80.71,21.28,1/6/2023,9:56 PM
1370,62,2550,tablet,Chrome,80.73,74.18,6/19/2023,12:34 PM
1371,2247,2942,desktop,Firefox,39.54,67.93,5/7/2023,2:26 AM
1372,7997,2407,desktop,Safari,56.83,43.16,4/21/2023,7:00 PM
1373,1438,665,mobile,Safari,78.22,66.96,11/22/2023,11:48 AM
1374,1000,1626,desktop,Safari,90.01,3.43,7/26/2023,8:46 AM
1375,2479,3192,desktop,Firefox,77.21,3.2,6/11/2023,3:04 AM
1376,434,2339,mobile,Firefox,47.72,56.69,6/22/2023,9:15 AM
1377,8522,276,mobile,Chrome,33.5,3.48,8/5/2023,9:33 PM
1378,2938,1979,mobile,Safari,22.83,45.45,10/19/2023,1:57 PM
1379,970,1150,mobile,Firefox,22.57,8.42,12/28/2023,7:33 PM
1380,7115,2564,mobile,Edge,53.16,39.47,10/6/2023,9:43 AM
1381,1811,1520,tablet,Safari,37.68,78.0,2/4/2023,3:40 PM
1382,882,691,mobile,Chrome,13.86,0.54,11/20/2023,6:14 AM
