CustomerID,LocationID,Date,Time,EmployeeID,OrderID
57584,L09,2022-09-08,16:09:02,47,29438
57134,L06,2022-09-08,09:43:24,35,28988
57801,L012,2022-09-08,19:13:31,57,29655
57512,L012,2022-09-09,12:07:32,58,29366
57150,L03,2022-09-09,16:20:24,16,29004
57476,L02,2022-09-09,13:00:00,59,29330
57439,L04,2022-09-10,10:59:40,25,29293
57071,L07,2022-09-10,17:13:37,38,28925
57544,L11,2022-09-11,10:54:03,54,29398
57783,L012,2022-09-12,15:16:07,57,29637
57131,L08,2022-09-12,12:34:39,41,28985
57484,L08,2022-09-12,11:29:31,41,29338
57776,L012,2022-09-13,10:31:48,58,29630
57810,L012,2022-09-13,12:23:27,57,29664
57767,L012,2022-09-14,19:09:35,57,29621
57792,L012,2022-09-14,15:02:33,57,29646
57462,L03,2022-09-14,17:23:19,20,29316
57372,L09,2022-09-14,13:19:03,46,29226
57181,L07,2022-09-14,11:39:29,40,29035
57434,L012,2022-09-15,14:10:58,58,29288
57407,L10,2022-09-16,13:19:21,51,29261
57012,L11,2022-09-16,12:12:01,54,28866
57363,L11,2022-09-16,12:29:08,55,29217
57145,L04,2022-09-17,09:03:09,22,28999
57316,L11,2022-09-17,13:04:46,53,29170
57470,L012,2022-09-18,10:42:12,57,29324
57591,L05,2022-09-18,09:58:55,28,29445
57215,L10,2022-09-18,17:41:35,52,29069
57216,L05,2022-09-19,10:22:38,31,29070
57205,L012,2022-09-19,15:09:45,58,29059
57805,L012,2022-09-19,11:28:31,58,29659
57790,L012,2022-09-19,20:57:33,58,29644
57536,L05,2022-09-20,16:20:59,30,29390
57791,L012,2022-09-20,15:55:00,57,29645
57036,L01,2022-09-20,10:14:57,4,28890
57572,L01,2022-09-20,15:37:38,2,29426
57105,L012,2022-09-21,16:57:50,58,28959
57461,L10,2022-09-21,12:42:29,51,29315
57578,L08,2022-09-22,12:58:19,45,29432
57601,L03,2022-09-23,17:27:02,16,29455
57280,L02,2022-09-23,15:35:42,8,29134
57221,L10,2022-09-23,14:16:12,52,29075
57806,L012,2022-09-23,19:50:06,58,29660
57410,L07,2022-09-23,14:25:26,38,29264
57618,L11,2022-09-25,10:51:17,55,29472
57203,L06,2022-09-25,09:31:43,33,29057
57395,L09,2022-09-25,11:02:24,48,29249
57222,L06,2022-09-25,09:18:48,33,29076
57390,L06,2022-09-26,09:11:42,35,29244
57538,L01,2022-09-26,13:32:26,2,29392
57774,L012,2022-09-26,19:23:35,57,29628
57787,L012,2022-09-27,18:27:24,58,29641
57770,L012,2022-09-27,10:32:56,58,29624
57399,L08,2022-09-27,13:16:45,45,29253
57486,L11,2022-09-27,15:42:55,54,29340
57504,L07,2022-09-28,15:27:12,36,29358
57777,L012,2022-09-28,10:33:18,57,29631
57451,L012,2022-09-29,13:47:33,57,29305
57626,L04,2022-10-01,09:20:53,25,29480
57586,L02,2022-10-02,17:13:23,8,29440
57465,L08,2022-10-02,17:47:49,44,29319
57259,L012,2022-10-04,16:54:04,57,29113
57773,L012,2022-10-04,20:43:55,58,29627
57108,L04,2022-10-04,13:04:14,25,28962
57639,L08,2022-10-04,12:08:25,44,29493
57350,L03,2022-10-05,13:04:08,19,29204
57018,L03,2022-10-05,16:04:55,16,28872
57257,L11,2022-10-06,14:42:44,55,29111
57302,L08,2022-10-07,12:33:22,45,29156
57525,L06,2022-10-07,10:40:11,35,29379
57081,L01,2022-10-08,11:43:03,4,28935
57418,L09,2022-10-08,16:41:58,46,29272
57382,L06,2022-10-08,14:11:40,33,29236
57026,L012,2022-10-09,14:22:45,58,28880
57106,L07,2022-10-10,09:41:23,38,28960
57284,L01,2022-10-10,17:34:05,6,29138
57802,L012,2022-10-10,13:44:13,57,29656
57339,L012,2022-10-10,12:37:17,57,29193
57268,L03,2022-10-11,15:00:57,20,29122
57617,L06,2022-10-11,12:49:44,33,29471
57541,L03,2022-10-11,15:20:12,20,29395
57125,L05,2022-10-11,13:48:04,30,28979
57545,L012,2022-10-11,12:00:49,57,29399
57581,L02,2022-10-12,17:26:51,13,29435
57310,L04,2022-10-12,15:40:27,25,29164
57444,L012,2022-10-13,09:41:42,58,29298
57187,L11,2022-10-13,17:45:31,53,29041
57025,L08,2022-10-14,15:34:25,45,28879
57612,L01,2022-10-15,11:35:33,6,29466
57190,L05,2022-10-16,10:45:49,28,29044
57188,L03,2022-10-16,16:31:51,20,29042
57083,L02,2022-10-16,15:07:59,8,28937
57597,L07,2022-10-18,14:55:04,36,29451
57357,L04,2022-10-18,11:58:19,22,29211
57139,L04,2022-10-19,14:32:35,24,28993
57097,L012,2022-10-20,15:24:36,58,28951
57218,L02,2022-10-21,10:05:22,13,29072
57250,L02,2022-10-21,13:15:40,59,29104
57300,L07,2022-10-21,15:01:56,36,29154
57814,L012,2022-10-21,18:27:47,58,29668
57649,L03,2022-10-22,09:50:14,19,29503
57349,L03,2022-10-22,15:12:45,19,29203
57789,L012,2022-10-23,11:08:27,58,29643
57429,L06,2022-10-23,11:58:43,34,29283
57325,L02,2022-10-23,16:59:37,13,29179
57800,L012,2022-10-24,20:07:55,58,29654
57159,L07,2022-10-24,13:08:58,40,29013
57152,L02,2022-10-24,16:45:29,8,29006
57130,L11,2022-10-25,16:03:42,53,28984
57256,L11,2022-10-25,16:53:40,54,29110
57279,L10,2022-10-27,13:12:04,51,29133
57607,L03,2022-10-27,15:18:11,16,29461
57278,L10,2022-10-28,17:12:55,49,29132
57529,L02,2022-10-28,13:13:16,8,29383
57417,L03,2022-10-29,16:47:35,16,29271
57079,L04,2022-10-29,12:05:54,22,28933
57189,L08,2022-10-30,12:53:48,44,29043
57009,L11,2022-10-31,12:38:53,54,28863
57015,L06,2022-10-31,10:18:21,35,28869
57552,L02,2022-11-01,12:19:16,59,29406
57089,L012,2022-11-01,15:50:56,58,28943
57582,L03,2022-11-01,10:12:45,19,29436
57433,L07,2022-11-03,11:53:50,40,29287
57194,L09,2022-11-04,12:32:20,48,29048
57621,L10,2022-11-05,17:53:54,51,29475
57225,L03,2022-11-07,10:57:40,19,29079
57644,L03,2022-11-08,15:17:46,16,29498
57017,L11,2022-11-08,16:50:57,53,28871
57197,L01,2022-11-08,12:17:24,2,29051
57571,L06,2022-11-10,17:40:15,35,29425
57474,L012,2022-11-11,13:36:09,58,29328
57327,L05,2022-11-12,10:08:34,30,29181
57546,L11,2022-11-12,13:50:21,54,29400
57361,L07,2022-11-13,16:21:29,40,29215
57029,L11,2022-11-13,12:17:47,54,28883
57405,L07,2022-11-15,10:10:37,40,29259
57454,L10,2022-11-15,17:20:04,49,29308
57799,L012,2022-11-15,12:02:47,58,29653
57605,L04,2022-11-16,17:59:34,22,29459
57442,L012,2022-11-17,15:15:25,58,29296
57020,L03,2022-11-17,15:56:20,16,28874
57809,L012,2022-11-18,16:08:59,57,29663
57813,L012,2022-11-18,18:49:10,58,29667
57185,L06,2022-11-18,15:55:34,35,29039
57481,L05,2022-11-18,12:29:39,30,29335
57595,L09,2022-11-19,15:23:16,46,29449
57359,L06,2022-11-20,13:38:44,35,29213
57269,L06,2022-11-20,09:47:56,34,29123
57477,L01,2022-11-20,12:47:06,4,29331
57123,L04,2022-11-20,14:10:32,24,28977
57467,L04,2022-11-21,10:09:11,22,29321
57798,L012,2022-11-22,11:18:44,58,29652
57072,L07,2022-11-22,16:53:57,40,28926
57335,L05,2022-11-22,17:14:01,30,29189
57530,L06,2022-11-23,12:28:50,33,29384
57402,L01,2022-11-24,14:34:29,6,29256
57573,L04,2022-11-25,13:14:40,25,29427
57343,L11,2022-11-25,11:18:26,55,29197
57409,L11,2022-11-28,17:55:41,55,29263
57169,L05,2022-11-28,13:09:06,28,29023
57247,L10,2022-11-29,16:32:45,52,29101
57099,L07,2022-11-30,11:26:27,40,28953
57373,L10,2022-11-30,10:35:02,49,29227
57520,L10,2022-11-30,11:59:33,52,29374
57392,L03,2022-11-30,16:32:29,19,29246
57503,L06,2022-12-01,13:42:03,34,29357
57540,L09,2022-12-02,10:48:39,46,29394
57427,L03,2022-12-03,09:35:55,19,29281
57778,L012,2022-12-04,20:10:59,58,29632
57351,L012,2022-12-04,16:22:12,57,29205
57768,L012,2022-12-06,12:31:33,57,29622
57766,L012,2022-12-06,11:31:32,58,29620
57466,L08,2022-12-08,17:34:49,45,29320
57155,L07,2022-12-09,11:48:45,38,29009
57238,L05,2022-12-09,12:55:50,30,29092
57547,L10,2022-12-10,17:02:50,52,29401
57515,L07,2022-12-10,14:30:04,40,29369
57630,L08,2022-12-11,12:29:53,44,29484
57622,L11,2022-12-11,17:42:21,53,29476
57053,L08,2022-12-12,14:47:00,45,28907
57553,L05,2022-12-13,15:22:31,31,29407
57522,L11,2022-12-13,15:28:05,54,29376
57322,L08,2022-12-15,12:13:34,45,29176
57469,L11,2022-12-15,11:07:02,55,29323
57276,L11,2022-12-15,14:42:27,55,29130
57487,L11,2022-12-15,16:01:36,53,29341
57220,L03,2022-12-16,10:36:16,16,29074
57456,L012,2022-12-16,09:54:53,60,29310
57483,L09,2022-12-16,10:15:28,47,29337
57653,L06,2022-12-16,17:37:43,33,29507
57030,L11,2022-12-17,12:57:19,55,28884
57589,L08,2022-12-18,11:31:27,41,29443
57368,L03,2022-12-18,17:31:51,20,29222
57273,L04,2022-12-19,15:44:05,22,29127
57513,L04,2022-12-19,09:24:05,22,29367
57788,L012,2022-12-19,19:26:53,58,29642
57550,L05,2022-12-20,12:53:31,28,29404
57154,L01,2022-12-20,11:58:54,4,29008
57051,L09,2022-12-20,11:10:01,47,28905
57182,L03,2022-12-21,14:01:46,19,29036
57782,L012,2022-12-22,11:43:28,60,29636
57078,L06,2022-12-22,14:59:10,34,28932
57604,L012,2022-12-24,17:04:59,58,29458
57397,L03,2022-12-24,10:11:44,20,29251
57563,L07,2022-12-24,10:11:43,38,29417
57551,L10,2022-12-24,17:14:50,52,29405
57177,L08,2022-12-27,17:08:57,44,29031
57104,L07,2022-12-27,11:56:45,38,28958
57499,L05,2022-12-27,13:20:40,31,29353
57517,L11,2022-12-27,12:44:28,55,29371
57779,L012,2022-12-28,17:10:00,60,29633
57401,L06,2022-12-28,15:24:25,34,29255
57341,L09,2022-12-28,09:38:57,46,29195
57039,L06,2022-12-28,14:50:46,33,28893
57129,L01,2022-12-29,15:35:10,6,28983
57186,L05,2022-12-29,12:45:46,31,29040
57171,L06,2022-12-30,14:41:39,33,29025
57107,L01,2022-12-30,13:21:27,6,28961
57377,L03,2022-12-30,10:05:51,20,29231
57579,L04,2022-12-31,16:38:48,22,29433
57213,L012,2022-12-31,10:40:05,60,29067
57274,L02,2022-12-31,13:18:21,13,29128
57289,L10,2022-12-31,13:50:57,51,29143
57074,L05,2022-12-31,17:37:27,28,28928
57570,L10,2022-12-31,13:16:58,49,29424
57161,L012,2022-12-31,10:55:37,58,29015
58619,L013,2023-01-01,15:16:16,61,30473
58294,L07,2023-01-01,13:08:02,36,30148
58564,L013,2023-01-01,14:56:53,62,30418
58525,L013,2023-01-01,14:51:14,63,30379
58388,L07,2023-01-02,11:47:30,40,30242
58226,L03,2023-01-02,16:35:49,20,30080
58630,L013,2023-01-02,15:12:15,63,30484
58609,L013,2023-01-03,09:40:05,62,30463
58594,L013,2023-01-03,09:28:29,61,30448
58301,L09,2023-01-03,09:43:45,48,30155
58080,L01,2023-01-03,15:24:43,4,29934
58620,L013,2023-01-03,16:56:23,61,30474
57827,L02,2023-01-04,14:48:33,13,29681
58543,L013,2023-01-04,13:34:16,61,30397
58563,L013,2023-01-04,09:36:32,63,30417
58030,L05,2023-01-04,12:30:36,31,29884
58634,L013,2023-01-04,19:01:25,61,30488
58554,L013,2023-01-04,20:46:35,61,30408
57853,L02,2023-01-05,13:40:35,59,29707
58558,L013,2023-01-05,20:51:46,61,30412
58364,L05,2023-01-05,11:15:47,31,30218
58158,L012,2023-01-06,11:34:23,58,30012
58458,L04,2023-01-06,17:15:05,25,30312
58640,L013,2023-01-06,19:36:31,63,30494
58612,L013,2023-01-07,10:54:59,61,30466
58149,L012,2023-01-07,16:03:41,60,30003
58566,L013,2023-01-07,14:46:27,61,30420
58555,L013,2023-01-07,20:18:34,63,30409
58346,L08,2023-01-08,12:26:18,45,30200
58593,L013,2023-01-08,18:25:57,63,30447
58470,L02,2023-01-08,14:35:57,13,30324
58408,L11,2023-01-09,14:51:28,55,30262
57900,L05,2023-01-09,16:28:49,30,29754
58317,L08,2023-01-10,14:01:38,44,30171
58585,L013,2023-01-10,18:33:56,63,30439
58087,L06,2023-01-10,09:23:04,35,29941
58548,L013,2023-01-10,15:42:24,62,30402
58623,L013,2023-01-10,13:37:39,63,30477
58405,L01,2023-01-10,10:08:46,6,30259
58278,L05,2023-01-11,13:20:32,30,30132
58546,L013,2023-01-11,13:14:34,63,30400
58274,L013,2023-01-11,14:26:01,62,30128
58530,L013,2023-01-12,12:40:17,63,30384
58553,L013,2023-01-12,14:49:52,63,30407
58083,L013,2023-01-12,14:16:19,63,29937
58280,L07,2023-01-12,13:50:13,36,30134
58625,L013,2023-01-12,10:36:06,63,30479
58608,L013,2023-01-12,20:22:05,63,30462
58045,L08,2023-01-13,13:11:16,44,29899
57963,L09,2023-01-13,17:42:07,48,29817
57969,L05,2023-01-13,10:54:14,31,29823
57941,L02,2023-01-13,10:42:57,8,29795
58183,L013,2023-01-13,15:03:49,63,30037
58580,L013,2023-01-14,18:08:21,61,30434
58258,L10,2023-01-15,15:25:53,49,30112
58573,L013,2023-01-15,17:54:05,61,30427
58596,L013,2023-01-15,15:11:33,63,30450
58539,L013,2023-01-16,09:04:43,63,30393
57956,L07,2023-01-16,11:55:34,38,29810
57889,L06,2023-01-17,12:59:39,33,29743
58165,L01,2023-01-18,09:23:16,2,30019
57834,L07,2023-01-18,13:26:16,38,29688
58632,L013,2023-01-18,14:32:24,63,30486
58607,L013,2023-01-18,18:01:54,63,30461
58054,L012,2023-01-19,16:57:21,58,29908
58524,L013,2023-01-19,14:58:43,63,30378
58588,L013,2023-01-19,19:13:02,63,30442
58618,L013,2023-01-19,20:32:28,62,30472
58577,L013,2023-01-20,10:50:06,61,30431
58084,L09,2023-01-20,17:30:35,46,29938
58534,L013,2023-01-21,17:08:27,63,30388
58196,L08,2023-01-21,12:43:39,45,30050
58026,L09,2023-01-21,14:53:14,48,29880
58042,L07,2023-01-21,11:10:59,36,29896
58413,L11,2023-01-22,14:51:19,54,30267
58295,L01,2023-01-22,10:20:42,4,30149
58181,L06,2023-01-23,15:18:28,35,30035
57972,L10,2023-01-23,09:21:33,49,29826
58635,L013,2023-01-23,13:38:39,61,30489
58598,L013,2023-01-23,10:09:13,61,30452
58575,L013,2023-01-23,15:40:40,63,30429
57878,L07,2023-01-23,11:15:03,40,29732
58642,L013,2023-01-24,09:55:39,63,30496
58638,L013,2023-01-25,16:52:17,62,30492
58097,L09,2023-01-25,09:47:09,47,29951
58567,L013,2023-01-25,13:27:59,61,30421
58248,L01,2023-01-26,12:27:47,2,30102
57820,L01,2023-01-26,16:46:20,2,29674
58135,L11,2023-01-26,15:01:58,55,29989
58615,L013,2023-01-26,09:08:54,61,30469
58556,L013,2023-01-27,10:25:01,61,30410
58456,L02,2023-01-27,11:03:36,13,30310
58487,L012,2023-01-28,17:38:58,60,30341
58323,L013,2023-01-28,16:15:38,61,30177
58303,L01,2023-01-29,10:14:03,2,30157
58306,L013,2023-01-29,12:43:21,61,30160
58189,L11,2023-01-29,10:54:43,54,30043
58085,L08,2023-01-30,15:41:13,41,29939
58209,L06,2023-02-01,11:38:45,33,30063
58601,L013,2023-02-01,09:38:41,63,30455
58572,L013,2023-02-01,15:11:03,63,30426
58633,L013,2023-02-01,15:53:19,62,30487
58051,L05,2023-02-02,13:01:15,28,29905
58540,L013,2023-02-03,16:38:57,61,30394
57985,L03,2023-02-03,11:05:00,16,29839
58626,L013,2023-02-03,13:58:40,63,30480
58362,L03,2023-02-04,15:51:23,20,30216
58542,L013,2023-02-04,16:41:12,63,30396
58535,L013,2023-02-04,10:52:57,63,30389
57896,L03,2023-02-05,14:04:23,20,29750
58592,L013,2023-02-05,15:22:58,61,30446
58522,L013,2023-02-05,09:49:54,62,30376
57924,L03,2023-02-05,12:42:29,19,29778
58571,L013,2023-02-05,13:21:14,61,30425
58017,L01,2023-02-06,11:04:07,4,29871
57886,L03,2023-02-06,14:27:16,19,29740
58610,L013,2023-02-06,14:39:06,61,30464
58624,L013,2023-02-07,19:52:03,61,30478
58545,L013,2023-02-07,09:54:54,63,30399
58347,L10,2023-02-07,15:58:30,52,30201
58529,L013,2023-02-07,09:14:21,61,30383
58373,L013,2023-02-07,09:00:06,63,30227
58044,L05,2023-02-07,17:54:27,28,29898
58003,L09,2023-02-07,16:23:54,46,29857
58417,L013,2023-02-07,14:49:28,62,30271
58514,L013,2023-02-08,15:05:39,62,30368
58061,L11,2023-02-09,16:46:33,54,29915
58123,L01,2023-02-09,15:48:23,6,29977
58526,L013,2023-02-10,12:10:04,61,30380
58595,L013,2023-02-10,18:40:50,63,30449
58421,L09,2023-02-10,15:12:46,46,30275
58527,L013,2023-02-11,20:12:14,63,30381
58604,L013,2023-02-11,12:10:52,61,30458
58628,L013,2023-02-12,15:00:13,62,30482
57919,L012,2023-02-12,09:11:01,58,29773
58201,L07,2023-02-12,17:00:29,36,30055
58600,L013,2023-02-12,09:17:46,62,30454
58591,L013,2023-02-13,11:05:21,63,30445
58239,L02,2023-02-13,11:38:13,13,30093
58597,L013,2023-02-13,15:41:21,62,30451
58297,L04,2023-02-14,17:06:24,24,30151
58473,L10,2023-02-14,09:33:39,52,32581
58211,L08,2023-02-14,11:40:41,45,30065
57990,L01,2023-02-15,17:27:58,2,29844
57934,L06,2023-02-15,09:49:18,35,29788
58532,L013,2023-02-15,14:32:29,62,30386
58599,L013,2023-02-16,13:12:08,62,30453
58326,L08,2023-02-16,13:41:33,44,30180
58407,L02,2023-02-16,13:30:58,13,30261
58622,L013,2023-02-16,09:26:42,63,30476
58775,L03,2023-02-17,19:56:12,19,32598
57988,L08,2023-02-17,15:02:59,44,29842
58510,L07,2023-02-17,17:09:55,36,30364
58368,L012,2023-02-18,14:46:22,58,30222
58351,L03,2023-02-18,11:33:02,20,30205
58627,L013,2023-02-18,20:00:24,63,30481
58311,L03,2023-02-18,10:26:41,16,30165
57884,L10,2023-02-18,16:16:27,52,29738
57881,L06,2023-02-19,15:04:21,35,29735
58528,L013,2023-02-19,10:37:32,64,30382
58560,L013,2023-02-19,20:01:44,63,30414
58489,L05,2023-02-19,12:59:59,65,30343
58265,L013,2023-02-20,12:39:05,61,30119
58371,L03,2023-02-20,11:21:15,19,30225
58616,L013,2023-02-20,16:31:39,64,30470
58503,L03,2023-02-21,16:02:34,19,30357
58579,L013,2023-02-21,20:37:47,61,30433
58008,L013,2023-02-21,12:32:45,63,29862
58424,L01,2023-02-22,10:50:24,6,30278
58263,L01,2023-02-22,11:20:46,6,30117
58021,L02,2023-02-22,12:13:33,59,29875
58644,L013,2023-02-22,11:02:08,63,30498
58568,L013,2023-02-22,16:54:22,63,30422
58410,L013,2023-02-22,15:05:31,61,30264
58613,L013,2023-02-23,18:22:46,61,30467
58090,L012,2023-02-23,16:53:43,60,29944
58614,L013,2023-02-23,15:30:42,63,30468
58230,L05,2023-02-23,14:43:06,30,30084
58603,L013,2023-02-24,16:47:32,61,30457
58576,L013,2023-02-24,15:56:17,61,30430
58439,L08,2023-02-24,10:58:55,45,30293
58105,L02,2023-02-25,17:56:17,8,29959
58069,L06,2023-02-25,11:40:46,33,29923
58583,L013,2023-02-25,17:20:16,64,30437
58011,L013,2023-02-26,14:06:28,64,29865
58582,L013,2023-02-26,09:03:58,63,30436
57931,L09,2023-02-26,13:29:13,47,29785
58276,L08,2023-02-26,13:58:41,41,30130
58397,L06,2023-02-26,16:21:19,35,30251
58175,L09,2023-02-27,14:33:24,46,30029
58375,L07,2023-02-27,10:22:09,38,30229
58319,L10,2023-02-28,12:06:34,49,30173
58584,L013,2023-02-28,20:01:38,63,30438
58557,L013,2023-02-28,12:09:40,64,30411
58605,L013,2023-03-01,11:45:31,61,30459
58533,L013,2023-03-01,14:53:01,61,30387
58271,L03,2023-03-01,10:23:54,19,30125
58552,L013,2023-03-01,18:24:30,61,30406
58562,L013,2023-03-02,12:29:27,63,30416
58068,L10,2023-03-02,13:50:25,51,29922
57839,L07,2023-03-03,10:12:57,38,29693
57981,L012,2023-03-03,09:29:41,60,29835
58629,L013,2023-03-03,14:08:00,63,30483
58343,L11,2023-03-04,09:07:44,54,30197
58537,L013,2023-03-05,18:54:41,61,30391
57826,L03,2023-03-06,12:08:11,19,29680
58298,L013,2023-03-06,14:33:24,61,30152
58549,L013,2023-03-06,12:11:56,64,30403
57818,L08,2023-03-06,13:24:36,41,29672
57943,L09,2023-03-06,14:08:41,46,29797
58541,L013,2023-03-06,18:21:36,61,30395
58352,L013,2023-03-06,12:59:29,64,30206
57983,L11,2023-03-06,15:42:50,55,29837
58631,L013,2023-03-07,13:08:39,63,30485
58080,L01,2023-03-07,20:30:38,2,32589
58272,L07,2023-03-07,17:12:01,40,30126
58499,L10,2023-03-07,11:55:08,49,30353
58253,L11,2023-03-07,10:37:19,55,30107
58561,L013,2023-03-08,16:51:33,63,30415
58621,L013,2023-03-08,16:55:37,63,30475
58637,L013,2023-03-09,18:27:16,64,30491
57921,L01,2023-03-09,13:10:32,6,29775
58314,L11,2023-03-09,14:48:27,54,30168
58428,L01,2023-03-09,13:48:51,6,30282
58547,L013,2023-03-10,20:33:10,63,30401
58531,L013,2023-03-10,15:46:10,63,30385
57959,L06,2023-03-10,11:44:38,33,29813
58536,L013,2023-03-11,14:51:19,61,30390
58146,L07,2023-03-12,13:05:59,40,30000
58586,L013,2023-03-12,17:35:22,64,30440
58578,L013,2023-03-12,18:13:09,61,30432
58466,L09,2023-03-12,15:31:59,46,30320
58643,L013,2023-03-12,16:42:45,63,30497
58136,L06,2023-03-12,17:16:45,33,29990
58383,L05,2023-03-13,13:42:04,30,30237
58587,L013,2023-03-13,09:13:34,61,30441
58468,L05,2023-03-13,13:38:37,65,30322
58639,L013,2023-03-13,12:58:13,63,30493
58113,L09,2023-03-13,15:50:06,48,29967
58374,L09,2023-03-13,10:04:56,48,30228
58611,L013,2023-03-14,19:49:02,64,30465
58062,L05,2023-03-14,16:50:18,30,29916
58538,L013,2023-03-15,18:44:31,63,30392
58565,L013,2023-03-15,20:53:09,61,30419
58551,L013,2023-03-15,12:31:58,61,30405
57897,L02,2023-03-16,15:26:41,59,29751
58067,L07,2023-03-17,14:33:29,36,29921
58473,L10,2023-03-17,13:54:08,49,30327
58312,L04,2023-03-18,09:53:48,22,30166
58550,L013,2023-03-18,10:52:57,61,30404
58430,L05,2023-03-18,09:36:06,28,30284
58602,L013,2023-03-18,14:32:57,63,30456
58569,L013,2023-03-18,19:06:26,61,30423
58376,L10,2023-03-18,15:53:23,51,30230
58016,L012,2023-03-18,13:39:43,60,29870
58570,L013,2023-03-18,12:36:29,64,30424
58590,L013,2023-03-18,20:19:21,61,30444
58495,L07,2023-03-19,09:30:30,36,30349
58641,L013,2023-03-19,18:39:41,61,30495
58523,L013,2023-03-19,17:24:18,61,30377
58505,L012,2023-03-19,15:09:10,58,30359
57997,L02,2023-03-19,16:56:50,13,29851
58391,L012,2023-03-20,14:26:17,60,30245
58617,L013,2023-03-20,20:50:55,63,30471
58636,L013,2023-03-21,14:09:20,61,30490
58511,L10,2023-03-21,10:21:52,51,30365
58284,L03,2023-03-21,12:41:28,16,30138
58356,L09,2023-03-21,14:44:16,46,30210
58119,L04,2023-03-22,16:55:24,22,29973
57895,L012,2023-03-22,14:27:09,58,29749
58195,L02,2023-03-22,17:57:56,8,30049
58170,L03,2023-03-22,13:09:19,19,30024
58296,L03,2023-03-23,15:19:23,66,30150
58290,L08,2023-03-23,17:02:39,41,30144
58217,L07,2023-03-24,15:11:38,38,30071
58155,L06,2023-03-24,13:44:45,35,30009
58341,L08,2023-03-25,11:57:22,41,32610
58581,L013,2023-03-25,18:23:26,61,30435
58504,L02,2023-03-26,11:58:04,13,30358
58589,L013,2023-03-26,10:56:04,64,30443
58606,L013,2023-03-26,14:05:48,61,30460
58574,L013,2023-03-27,19:24:37,63,30428
58559,L013,2023-03-27,19:06:56,64,30413
57913,L05,2023-03-27,11:49:21,65,29767
58315,L05,2023-03-27,10:33:12,67,30169
58244,L02,2023-03-28,16:41:49,59,30098
57920,L02,2023-03-28,10:02:33,8,29774
57937,L05,2023-03-28,09:36:58,65,29791
58544,L013,2023-03-28,18:17:37,63,30398
57903,L08,2023-03-28,17:58:48,45,29757
58404,L013,2023-03-28,17:29:11,61,30258
58363,L09,2023-03-29,13:25:11,48,30217
58477,L06,2023-03-29,11:49:32,35,30331
58366,L02,2023-03-30,10:27:47,8,30220
58029,L11,2023-03-30,12:02:37,55,29883
57883,L02,2023-03-30,17:56:38,59,29737
58348,L08,2023-03-30,12:18:23,44,30202
57984,L07,2023-03-31,15:30:27,36,29838
58327,L01,2023-03-31,11:02:53,4,30181
57852,L11,2023-03-31,10:48:26,54,29706
58204,L06,2023-04-01,12:44:25,35,30058
58018,L01,2023-04-01,15:52:51,4,29872
58359,L08,2023-04-02,12:39:08,41,30213
58242,L013,2023-04-02,16:55:22,64,30096
57894,L01,2023-04-02,10:00:43,4,29748
57022,L09,2023-04-02,16:25:03,46,32617
58686,L013,2023-04-03,18:21:00,61,30540
57908,L01,2023-04-03,11:42:14,2,29762
58333,L11,2023-04-04,12:01:18,53,30187
60097,L04,2023-04-04,09:17:19,22,32583
58426,L04,2023-04-05,13:45:09,25,30280
58651,L013,2023-04-05,17:27:17,63,30505
57944,L11,2023-04-05,15:19:48,55,29798
58139,L09,2023-04-06,17:44:19,48,29993
58057,L07,2023-04-06,12:22:23,38,29911
58444,L09,2023-04-06,09:29:57,47,30298
57759,L012,2023-04-07,15:55:40,60,32590
58095,L07,2023-04-08,10:08:26,40,29949
58385,L01,2023-04-08,14:28:23,6,30239
58406,L03,2023-04-08,14:45:55,19,30260
58679,L013,2023-04-08,16:45:12,63,30533
58331,L09,2023-04-08,10:34:44,47,30185
58203,L05,2023-04-09,09:16:30,65,30057
57643,L03,2023-04-09,15:36:41,66,32616
57952,L11,2023-04-10,11:00:14,55,29806
57848,L09,2023-04-10,14:01:24,47,29702
58112,L06,2023-04-11,13:30:41,33,29966
58687,L013,2023-04-12,20:11:21,64,30541
58107,L08,2023-04-12,14:44:45,44,29961
58049,L11,2023-04-13,17:35:57,55,29903
58014,L03,2023-04-13,12:13:35,19,29868
58657,L013,2023-04-15,17:20:27,61,30511
59815,L03,2023-04-15,14:54:25,66,32609
58222,L09,2023-04-15,09:51:03,46,30076
58648,L013,2023-04-16,17:17:31,64,30502
57858,L11,2023-04-17,16:27:28,55,29712
58190,L06,2023-04-17,16:17:47,33,30044
58141,L012,2023-04-17,10:34:18,60,29995
58115,L10,2023-04-18,11:01:08,49,29969
58106,L02,2023-04-18,12:09:51,8,32603
57954,L07,2023-04-19,09:07:56,36,29808
57829,L09,2023-04-20,17:50:14,46,29683
58188,L11,2023-04-20,15:34:59,53,30042
58414,L07,2023-04-21,11:08:15,38,30268
58425,L01,2023-04-22,11:57:20,2,30279
58361,L012,2023-04-23,13:47:46,60,30215
58111,L03,2023-04-23,10:49:06,66,29965
58485,L01,2023-04-24,16:56:46,2,30339
58166,L013,2023-04-24,12:11:35,64,30020
58450,L01,2023-04-25,10:51:13,4,30304
58419,L05,2023-04-27,13:29:59,30,30273
58267,L05,2023-04-28,17:29:18,65,30121
58394,L08,2023-04-28,15:47:58,45,30248
58684,L013,2023-04-28,09:29:59,63,30538
58237,L09,2023-04-28,12:50:34,48,30091
58167,L02,2023-04-29,16:46:05,13,30021
