LineItemID,OrderID,ItemID,Qty,DiscountID,Date,LocationID
86289,44236,31,1,,2023-01-18,L07
86290,44236,29,4,,2023-01-18,L07
86291,44236,6,1,,2023-01-18,L07
86292,43721,27,1,,2023-01-18,L03
86293,43721,12,1,,2023-01-18,L03
86294,43721,30,1,,2023-01-18,L03
86295,32769,8,1,,2023-01-18,L08
86296,43747,16,1,,2023-01-18,L12
86297,43747,28,1,,2023-01-18,L12
86298,33050,2,1,D1,2023-01-18,L01
86299,42222,23,1,,2023-01-18,L03
86300,42222,31,1,,2023-01-18,L03
86301,42751,25,1,,2023-01-18,L01
86302,42751,1,1,,2023-01-18,L01
86303,41359,1,1,,2023-01-18,L14
86304,41359,35,1,,2023-01-18,L14
86305,41359,16,1,,2023-01-18,L14
86306,41840,6,1,,2023-01-18,L04
86307,41840,30,1,,2023-01-18,L04
86308,41840,57,1,,2023-01-18,L04
86309,31507,26,1,,2023-01-18,L04
86310,41214,28,1,,2023-01-19,L06
86311,41214,36,1,,2023-01-19,L06
86312,31762,41,1,,2023-01-19,L01
86313,31762,36,1,,2023-01-19,L01
86314,31762,48,1,,2023-01-19,L01
86315,31762,28,1,,2023-01-19,L01
86316,31051,55,4,,2023-01-19,L01
86317,31051,46,1,,2023-01-19,L01
86318,32381,22,1,,2023-01-19,L04
86319,43963,34,1,,2023-01-19,L06
86320,43963,27,1,,2023-01-19,L06
86321,43963,15,1,,2023-01-19,L06
86322,41176,45,1,,2023-01-19,L08
86323,32139,49,1,,2023-01-19,L07
86324,32446,16,1,,2023-01-19,L11
86325,32446,26,1,D1,2023-01-19,L11
86326,32540,15,1,,2023-01-19,L11
86327,32540,2,1,,2023-01-19,L11
86328,32540,26,1,,2023-01-19,L11
86329,32540,1,1,,2023-01-19,L11
86330,33343,12,1,,2023-01-19,L13
86331,33118,59,1,,2023-01-19,L13
86332,41625,28,1,,2023-01-19,L03
86333,41625,54,1,,2023-01-19,L03
86334,31915,59,1,,2023-01-19,L09
86335,31915,31,1,,2023-01-19,L09
86336,31915,18,1,,2023-01-19,L09
86337,31915,10,1,D2,2023-01-19,L09
86338,31145,42,1,,2023-01-19,L11
86339,33324,22,1,,2023-01-19,L13
86340,33371,2,1,,2023-01-19,L13
86341,33371,20,1,,2023-01-19,L13
86342,31166,53,1,,2023-01-19,L03
86343,33124,36,1,,2023-01-19,L13
86344,33369,51,1,,2023-01-20,L13
86345,33369,27,1,,2023-01-20,L13
86346,33134,42,1,,2023-01-20,L13
86347,33134,35,1,,2023-01-20,L13
86348,31746,48,1,,2023-01-20,L10
86349,31746,17,1,,2023-01-20,L10
86350,31746,3,1,,2023-01-20,L10
86351,44253,40,1,,2023-01-20,L10
86352,44253,7,1,,2023-01-20,L10
86353,44253,46,1,,2023-01-20,L10
86354,44253,24,1,,2023-01-20,L10
86355,33346,45,1,,2023-01-20,L13
86356,33346,19,1,,2023-01-20,L13
86357,33346,12,1,,2023-01-20,L13
86358,33346,53,1,,2023-01-20,L13
86359,31873,39,3,,2023-01-20,L01
86360,42207,29,1,,2023-01-20,L13
86361,31209,50,1,,2023-01-20,L02
86362,31209,45,1,,2023-01-20,L02
86363,41393,61,1,,2023-01-20,L01
86364,41393,28,1,,2023-01-20,L01
86365,41588,32,1,,2023-01-20,L01
86366,41230,11,1,,2023-01-20,L05
86367,43814,59,1,,2023-01-20,L12
86368,43814,31,1,D1,2023-01-20,L12
86369,43814,26,1,,2023-01-20,L12
86370,43814,6,1,,2023-01-20,L12
86371,31933,57,1,,2023-01-20,L01
86372,31933,1,1,,2023-01-20,L01
86373,43929,58,1,,2023-01-20,L03
86374,43929,45,1,,2023-01-20,L03
86375,43929,20,1,,2023-01-20,L03
86376,33298,10,1,,2023-01-20,L13
86377,33298,29,1,,2023-01-20,L13
86378,33298,38,1,,2023-01-20,L13
86379,33298,43,1,,2023-01-20,L13
86380,33233,6,1,,2023-01-20,L13
86381,33233,61,1,,2023-01-20,L13
86382,33297,9,1,,2023-01-20,L13
86383,33297,19,1,,2023-01-20,L13
86384,33297,32,1,,2023-01-20,L13
86385,33107,58,1,,2023-01-20,L13
86386,32621,10,1,,2023-01-20,L01
86387,32621,50,1,,2023-01-20,L01
86388,32621,11,1,,2023-01-20,L01
86389,43994,12,1,,2023-01-20,L06
86390,31644,7,1,,2023-01-20,L12
86391,32502,18,1,,2023-01-20,L06
86392,32502,13,1,,2023-01-20,L06
86393,32502,25,1,,2023-01-20,L06
86394,31566,48,1,,2023-01-20,L07
86395,31566,41,1,,2023-01-20,L07
86396,31566,55,1,,2023-01-20,L07
86397,41468,3,1,,2023-01-20,L02
86398,41468,27,1,,2023-01-20,L02
86399,31147,38,1,,2023-01-20,L10
86400,43767,59,1,,2023-01-20,L14
86401,43767,18,1,,2023-01-20,L14
86402,43767,44,1,,2023-01-20,L14
86403,32858,12,1,,2023-01-21,L09
86404,31486,6,1,,2023-01-21,L09
86405,31486,23,1,,2023-01-21,L09
86406,31486,11,1,,2023-01-21,L09
86407,43269,40,1,,2023-01-21,L13
86408,43269,50,1,,2023-01-21,L13
86409,33422,48,1,,2023-01-21,L13
86410,33422,16,1,,2023-01-21,L13
86411,33422,37,1,,2023-01-21,L13
86412,31232,24,1,,2023-01-21,L03
86413,33213,47,1,,2023-01-21,L13
86414,33213,36,1,,2023-01-21,L13
86415,32231,23,1,,2023-01-21,L10
86416,32231,39,1,,2023-01-21,L10
86417,33355,24,1,,2023-01-21,L13
86418,33355,25,1,,2023-01-21,L13
86419,33355,32,1,,2023-01-21,L13
86420,33355,33,1,,2023-01-21,L13
86421,41712,33,1,D1,2023-01-21,L02
86422,41712,58,1,,2023-01-21,L02
86423,41712,53,1,,2023-01-21,L02
86424,41712,11,1,,2023-01-21,L02
86425,33372,1,1,,2023-01-21,L13
86426,33372,32,1,,2023-01-21,L13
86427,32988,35,1,,2023-01-21,L01
86428,32988,2,1,,2023-01-21,L01
86429,41648,40,1,,2023-01-21,L11
86430,41648,4,1,,2023-01-21,L11
86431,41648,52,1,,2023-01-21,L11
86432,33466,26,1,,2023-01-21,L13
86433,33466,41,1,,2023-01-21,L13
86434,33466,38,1,,2023-01-21,L13
86435,33466,25,1,,2023-01-21,L13
86436,41245,48,1,D3,2023-01-21,L09
86437,41245,9,1,,2023-01-21,L09
86438,41245,17,1,,2023-01-21,L09
86439,43829,26,1,,2023-01-21,L08
86440,43829,49,1,,2023-01-21,L08
86441,43829,1,1,,2023-01-21,L08
86442,43829,51,1,,2023-01-21,L08
86443,33135,53,1,,2023-01-21,L13
86444,33135,13,1,,2023-01-21,L13
86445,31892,41,1,,2023-01-21,L12
86446,31892,11,1,,2023-01-21,L12
86447,31892,10,1,,2023-01-21,L12
86448,31892,9,1,,2023-01-21,L12
86449,32745,21,1,,2023-01-21,L06
86450,32745,36,1,,2023-01-21,L06
86451,32745,40,1,,2023-01-21,L06
86452,42396,41,1,,2023-01-21,L06
86453,42396,26,1,,2023-01-21,L06
86454,42396,29,1,,2023-01-21,L06
86455,42396,30,1,,2023-01-21,L06
86456,41859,3,1,,2023-01-21,L09
86457,43639,15,1,,2023-01-21,L03
86458,43639,54,1,,2023-01-21,L03
86459,43639,40,1,,2023-01-21,L03
86460,43639,4,1,,2023-01-21,L03
86461,33249,14,1,,2023-01-22,L13
86462,33249,35,1,,2023-01-22,L13
86463,43813,42,1,,2023-01-22,L08
86464,43813,40,1,,2023-01-22,L08
86465,43813,38,1,,2023-01-22,L08
86466,43813,52,1,,2023-01-22,L08
86467,32764,32,1,,2023-01-22,L10
86468,32764,55,1,,2023-01-22,L10
86469,43233,40,1,,2023-01-22,L10
86470,31078,22,1,,2023-01-22,L01
86471,31078,37,1,,2023-01-22,L01
86472,33223,34,1,,2023-01-22,L13
86473,32468,2,1,,2023-01-22,L04
86474,32468,39,1,,2023-01-22,L04
86475,32904,41,1,,2023-01-22,L10
86476,42710,17,1,,2023-01-22,L14
86477,31282,47,1,,2023-01-22,L10
86478,31282,13,1,,2023-01-22,L10
86479,31282,33,1,,2023-01-22,L10
86480,31282,31,1,,2023-01-22,L10
86481,32628,34,1,,2023-01-22,L04
86482,33431,31,1,D2,2023-01-22,L13
86483,41880,11,1,,2023-01-22,L13
86484,41880,33,1,,2023-01-22,L13
86485,41880,60,1,,2023-01-22,L13
86486,33375,51,1,,2023-01-22,L13
86487,33375,31,1,,2023-01-22,L13
86488,31911,13,1,,2023-01-22,L03
86489,31911,35,1,,2023-01-22,L03
86490,31911,37,1,,2023-01-22,L03
86491,31911,2,1,,2023-01-22,L03
86492,43901,6,1,,2023-01-23,L11
86493,43901,3,1,D1,2023-01-23,L11
86494,43901,30,1,,2023-01-23,L11
86495,31353,1,1,,2023-01-23,L03
86496,43275,2,1,,2023-01-23,L15
86497,43275,3,1,D2,2023-01-23,L15
86498,43275,39,1,,2023-01-23,L15
86499,33188,15,1,,2023-01-23,L13
86500,33188,41,1,,2023-01-23,L13
86501,33188,19,1,,2023-01-23,L13
86502,43129,50,1,,2023-01-23,L12
86503,43129,11,1,,2023-01-23,L12
86504,43129,30,1,,2023-01-23,L12
86505,31499,15,1,,2023-01-23,L06
86506,31499,6,1,,2023-01-23,L06
86507,31499,22,1,,2023-01-23,L06
86508,43447,45,1,,2023-01-23,L01
86509,43447,26,1,,2023-01-23,L01
86510,43447,28,1,,2023-01-23,L01
86511,43447,21,1,,2023-01-23,L01
86512,33364,6,1,,2023-01-23,L13
86513,32124,45,1,,2023-01-23,L07
86514,43250,33,1,,2023-01-23,L09
86515,43250,20,1,,2023-01-23,L09
86516,43250,23,1,,2023-01-23,L09
86517,32116,13,1,,2023-01-23,L03
86518,32116,59,1,,2023-01-23,L03
86519,32116,1,1,,2023-01-23,L03
86520,32116,19,1,,2023-01-23,L03
86521,32088,32,1,,2023-01-23,L08
86522,31588,34,1,,2023-01-23,L11
86523,33279,21,1,,2023-01-23,L13
86524,33279,58,1,,2023-01-23,L13
86525,33279,34,1,,2023-01-23,L13
86526,33279,24,1,,2023-01-23,L13
86527,32763,50,1,,2023-01-23,L02
86528,32763,22,1,,2023-01-23,L02
86529,32763,48,1,,2023-01-23,L02
86530,31525,12,1,,2023-01-23,L11
86531,31525,34,1,,2023-01-23,L11
86532,31525,59,1,,2023-01-23,L11
86533,31525,27,1,,2023-01-23,L11
86534,42435,47,1,,2023-01-24,L10
86535,42435,59,1,,2023-01-24,L10
86536,32451,58,1,,2023-01-24,L04
86537,32451,50,1,,2023-01-24,L04
86538,31497,59,1,,2023-01-24,L08
86539,31497,38,1,,2023-01-24,L08
86540,44429,31,1,,2023-01-24,L03
86541,44429,42,1,,2023-01-24,L03
86542,44429,61,1,,2023-01-24,L03
86543,33437,59,1,,2023-01-24,L13
86544,33437,61,1,,2023-01-24,L13
86545,42203,10,1,,2023-01-24,L08
86546,42203,11,1,,2023-01-24,L08
86547,42203,30,1,D2,2023-01-24,L08
86548,42203,54,1,,2023-01-24,L08
86549,32567,29,1,,2023-01-24,L05
86550,31789,48,1,,2023-01-24,L03
86551,31789,16,1,,2023-01-24,L03
86552,33269,38,1,,2023-01-24,L13
86553,33269,57,1,,2023-01-24,L13
86554,32081,32,1,,2023-01-24,L02
86555,32081,21,1,,2023-01-24,L02
86556,32081,58,1,,2023-01-24,L02
86557,32081,14,1,,2023-01-24,L02
86558,42674,51,1,,2023-01-24,L14
86559,42674,20,1,,2023-01-24,L14
86560,33373,16,1,,2023-01-24,L13
86561,33373,15,1,,2023-01-24,L13
86562,33373,12,1,,2023-01-24,L13
86563,32409,7,1,,2023-01-24,L12
86564,32409,20,1,,2023-01-24,L12
86565,32023,51,1,,2023-01-24,L05
86566,32023,31,1,,2023-01-24,L05
86567,32023,13,1,,2023-01-24,L05
86568,32023,59,1,,2023-01-24,L05
86569,33112,34,1,,2023-01-24,L13
86570,33112,19,1,,2023-01-24,L13
86571,44245,60,1,,2023-01-24,L06
86572,44245,44,1,,2023-01-24,L06
86573,44245,56,1,,2023-01-24,L06
86574,44245,50,1,D2,2023-01-24,L06
86575,44406,48,1,,2023-01-24,L08
86576,44406,50,1,,2023-01-24,L08
86577,33067,17,1,,2023-01-24,L03
86578,33067,35,1,,2023-01-24,L03
86579,41110,24,1,,2023-01-25,L06
86580,41110,12,1,,2023-01-25,L06
86581,41110,43,1,,2023-01-25,L06
86582,41110,58,1,,2023-01-25,L06
86583,44134,6,1,,2023-01-25,L02
86584,44134,18,1,,2023-01-25,L02
86585,44134,15,1,,2023-01-25,L02
86586,44134,12,1,,2023-01-25,L02
86587,43648,8,1,,2023-01-25,L02
86588,43648,51,1,,2023-01-25,L02
86589,32261,9,1,,2023-01-25,L10
86590,32261,46,1,,2023-01-25,L10
86591,31473,26,1,,2023-01-25,L09
86592,31473,52,1,D2,2023-01-25,L09
86593,31473,29,1,,2023-01-25,L09
86594,32689,48,1,,2023-01-25,L08
86595,32689,18,1,,2023-01-25,L08
86596,32355,23,1,,2023-01-25,L04
86597,31820,23,1,,2023-01-25,L10
86598,31740,35,1,,2023-01-25,L09
86599,31740,2,1,,2023-01-25,L09
86600,32605,40,2,,2023-01-25,L08
86601,32639,7,1,,2023-01-25,L12
86602,32639,58,4,,2023-01-25,L12
86603,32239,59,1,,2023-01-25,L04
86604,32239,9,1,,2023-01-25,L04
86605,42805,58,1,,2023-01-25,L06
86606,42805,40,1,,2023-01-25,L06
86607,33286,5,1,,2023-01-25,L13
86608,33286,47,1,,2023-01-25,L13
86609,33413,44,1,,2023-01-25,L13
86610,33413,22,1,,2023-01-25,L13
86611,41219,1,1,,2023-01-25,L10
86612,43270,15,1,,2023-01-25,L09
86613,43415,36,1,D3,2023-01-25,L15
86614,43415,41,1,,2023-01-25,L15
86615,33015,25,1,,2023-01-25,L09
86616,33015,7,1,,2023-01-25,L09
86617,33015,57,1,,2023-01-25,L09
86618,31332,47,1,,2023-01-25,L05
86619,31332,45,1,,2023-01-25,L05
86620,31332,6,1,,2023-01-25,L05
86621,42062,43,1,,2023-01-25,L05
86622,42062,25,1,,2023-01-25,L05
86623,42062,59,1,,2023-01-25,L05
86624,42062,38,1,,2023-01-25,L05
86625,33398,48,1,,2023-01-25,L13
86626,33398,42,1,,2023-01-25,L13
86627,33398,9,1,,2023-01-25,L13
86628,41496,34,1,,2023-01-25,L04
86629,43617,46,1,,2023-01-25,L10
86630,43617,11,1,,2023-01-25,L10
86631,43617,49,1,,2023-01-25,L10
86632,43617,44,1,,2023-01-25,L10
86633,42468,42,1,,2023-01-26,L04
86634,42468,9,1,,2023-01-26,L04
86635,42468,19,1,D1,2023-01-26,L04
86636,43695,40,1,,2023-01-26,L12
86637,43695,43,1,,2023-01-26,L12
86638,41910,29,1,,2023-01-26,L06
86639,41910,21,1,,2023-01-26,L06
86640,41910,7,1,,2023-01-26,L06
86641,41910,27,1,,2023-01-26,L06
86642,43172,36,1,,2023-01-26,L15
86643,43172,5,1,,2023-01-26,L15
86644,42561,42,1,,2023-01-26,L13
86645,32989,2,1,,2023-01-26,L02
86646,32989,48,1,,2023-01-26,L02
86647,32989,30,1,,2023-01-26,L02
86648,32989,16,1,,2023-01-26,L02
86649,32716,14,1,D1,2023-01-26,L06
86650,32716,6,1,,2023-01-26,L06
86651,32716,21,1,,2023-01-26,L06
86652,32716,25,1,,2023-01-26,L06
86653,42714,29,1,,2023-01-26,L13
86654,42714,60,1,,2023-01-26,L13
86655,42714,25,1,,2023-01-26,L13
86656,44448,3,1,,2023-01-26,L08
86657,44448,17,1,,2023-01-26,L08
86658,44448,49,1,,2023-01-26,L08
86659,44448,28,1,,2023-01-26,L08
86660,33131,19,1,,2023-01-26,L13
86661,32937,41,1,,2023-01-26,L05
86662,32937,24,1,,2023-01-26,L05
86663,32937,15,1,,2023-01-26,L05
86664,32937,26,1,,2023-01-26,L05
86665,42291,6,1,,2023-01-26,L09
86666,42291,25,1,,2023-01-26,L09
86667,42291,45,1,,2023-01-26,L09
86668,42291,26,1,,2023-01-26,L09
86669,33359,41,1,,2023-01-26,L13
86670,33438,46,1,,2023-01-26,L13
86671,33438,50,1,,2023-01-26,L13
86672,33438,15,1,,2023-01-26,L13
86673,33438,33,1,,2023-01-26,L13
86674,43851,48,4,,2023-01-27,L09
86675,43851,7,1,,2023-01-27,L09
86676,43851,22,1,D2,2023-01-27,L09
86677,43851,3,1,,2023-01-27,L09
86678,41787,43,1,,2023-01-27,L13
86679,31968,3,1,,2023-01-27,L02
86680,31968,49,1,D3,2023-01-27,L02
86681,31968,7,1,,2023-01-27,L02
86682,44389,29,1,,2023-01-27,L12
86683,31435,38,1,,2023-01-27,L08
86684,31435,52,1,,2023-01-27,L08
86685,31190,31,1,,2023-01-27,L02
86686,31190,1,1,,2023-01-27,L02
86687,31616,17,1,,2023-01-27,L05
86688,31616,38,4,,2023-01-27,L05
86689,33229,18,1,,2023-01-27,L13
86690,33229,11,1,,2023-01-27,L13
86691,33229,50,1,,2023-01-27,L13
86692,41578,2,1,,2023-01-27,L09
86693,43787,5,1,,2023-01-27,L01
86694,33150,51,1,,2023-01-27,L13
86695,33167,28,1,,2023-01-27,L13
86696,42360,1,1,,2023-01-27,L08
86697,42360,39,1,D1,2023-01-27,L08
86698,42360,49,1,,2023-01-27,L08
86699,33440,11,1,D1,2023-01-27,L13
86700,33442,32,1,,2023-01-27,L13
86701,33442,15,1,D1,2023-01-27,L13
86702,33442,26,4,,2023-01-27,L13
86703,33442,52,1,,2023-01-27,L13
86704,33217,42,1,,2023-01-28,L13
86705,41461,3,1,,2023-01-28,L04
86706,33173,14,1,,2023-01-28,L13
86707,33173,8,1,,2023-01-28,L13
86708,33173,4,1,,2023-01-28,L13
86709,33173,33,1,,2023-01-28,L13
86710,33302,12,1,,2023-01-28,L13
86711,33302,31,1,,2023-01-28,L13
86712,33302,13,1,,2023-01-28,L13
86713,33289,44,1,,2023-01-28,L13
86714,33289,31,1,,2023-01-28,L13
86715,42352,1,1,,2023-01-28,L11
86716,41521,25,1,,2023-01-28,L07
86717,32743,33,1,,2023-01-28,L07
86718,32743,54,1,,2023-01-28,L07
86719,41448,25,1,,2023-01-28,L06
86720,41448,28,1,,2023-01-28,L06
86721,41448,2,1,,2023-01-28,L06
86722,41448,41,1,,2023-01-28,L06
86723,31662,16,1,,2023-01-28,L02
86724,31662,54,1,,2023-01-28,L02
86725,33261,2,1,,2023-01-28,L13
86726,33261,5,1,,2023-01-28,L13
86727,33261,30,1,,2023-01-28,L13
86728,33261,29,1,,2023-01-28,L13
86729,33012,19,1,,2023-01-28,L09
86730,33012,24,1,,2023-01-28,L09
86731,32363,13,1,,2023-01-28,L07
86732,32363,22,1,,2023-01-28,L07
86733,32363,9,1,,2023-01-28,L07
86734,33332,58,1,,2023-01-28,L13
86735,33332,30,1,,2023-01-28,L13
86736,32115,4,1,,2023-01-28,L10
86737,42127,5,1,,2023-01-28,L04
86738,33208,54,1,D2,2023-01-28,L13
86739,43083,22,1,,2023-01-28,L09
86740,33162,31,1,,2023-01-28,L13
86741,33162,9,1,,2023-01-28,L13
86742,33068,60,1,,2023-01-28,L04
86743,33068,8,1,D2,2023-01-28,L04
86744,33068,29,2,,2023-01-28,L04
86745,33068,49,1,,2023-01-28,L04
86746,31206,57,1,,2023-01-28,L11
86747,32507,10,1,,2023-01-28,L10
86748,32507,28,1,,2023-01-28,L10
86749,32507,25,1,,2023-01-28,L10
86750,32507,24,1,,2023-01-28,L10
86751,32995,26,1,,2023-01-28,L03
86752,32995,22,1,,2023-01-28,L03
86753,31846,6,1,,2023-01-28,L03
86754,31846,11,1,,2023-01-28,L03
86755,31844,16,1,,2023-01-28,L05
86756,44118,55,1,D1,2023-01-28,L14
86757,44118,52,4,,2023-01-28,L14
86758,44118,17,1,,2023-01-28,L14
86759,44118,19,1,,2023-01-28,L14
86760,43218,23,1,,2023-01-28,L04
86761,43218,11,1,,2023-01-28,L04
86762,43218,35,1,,2023-01-28,L04
86763,43218,4,1,,2023-01-28,L04
86764,42376,47,1,,2023-01-28,L15
86765,43381,33,1,,2023-01-29,L12
86766,43381,20,1,,2023-01-29,L12
86767,43720,26,1,,2023-01-29,L08
86768,43720,27,1,,2023-01-29,L08
86769,43720,56,1,,2023-01-29,L08
86770,31592,41,1,,2023-01-29,L02
86771,43779,18,1,,2023-01-29,L12
86772,43779,39,1,,2023-01-29,L12
86773,32310,2,1,,2023-01-29,L06
86774,32310,9,1,,2023-01-29,L06
86775,32310,41,1,,2023-01-29,L06
86776,32310,33,1,D2,2023-01-29,L06
86777,32287,42,1,,2023-01-29,L04
86778,32287,61,1,,2023-01-29,L04
86779,32287,40,1,,2023-01-29,L04
86780,42726,14,1,,2023-01-29,L15
86781,32498,44,1,,2023-01-29,L08
86782,32498,9,1,,2023-01-29,L08
86783,32498,41,1,,2023-01-29,L08
86784,32498,11,1,,2023-01-29,L08
86785,41446,55,1,,2023-01-29,L12
86786,41446,35,1,,2023-01-29,L12
86787,41446,17,1,,2023-01-29,L12
86788,41446,47,1,,2023-01-29,L12
86789,41518,33,1,,2023-01-29,L14
86790,41518,38,1,,2023-01-29,L14
86791,41518,61,1,,2023-01-29,L14
86792,41518,53,1,,2023-01-29,L14
86793,32982,17,1,D1,2023-01-29,L03
86794,32982,10,1,,2023-01-29,L03
86795,32982,24,1,,2023-01-29,L03
86796,42308,38,1,,2023-01-29,L05
86797,42308,8,1,,2023-01-29,L05
86798,42308,13,1,,2023-01-29,L05
86799,42308,27,1,,2023-01-29,L05
86800,32538,43,1,,2023-01-30,L09
86801,32538,35,1,D2,2023-01-30,L09
86802,32538,42,1,,2023-01-30,L09
86803,32538,15,1,,2023-01-30,L09
86804,31052,44,1,,2023-01-30,L04
86805,31052,24,1,,2023-01-30,L04
86806,32759,55,1,,2023-01-30,L03
86807,32759,2,1,,2023-01-30,L03
86808,32827,4,1,,2023-01-30,L03
86809,32827,28,1,,2023-01-30,L03
86810,32827,23,1,,2023-01-30,L03
86811,32827,14,1,,2023-01-30,L03
86812,43613,2,1,,2023-01-30,L04
86813,43613,56,1,,2023-01-30,L04
86814,43139,4,1,,2023-01-30,L07
86815,43139,51,1,,2023-01-30,L07
86816,42225,47,1,,2023-01-30,L12
86817,42225,27,1,,2023-01-30,L12
86818,42225,26,1,,2023-01-30,L12
86819,42225,41,1,,2023-01-30,L12
86820,44292,44,1,,2023-01-30,L02
86821,32161,48,1,,2023-01-30,L06
86822,32161,13,1,,2023-01-30,L06
86823,43667,30,1,,2023-01-30,L05
86824,43667,13,1,,2023-01-30,L05
86825,43667,3,1,,2023-01-30,L05
86826,42069,29,1,,2023-01-30,L04
86827,42069,28,1,,2023-01-30,L04
86828,42069,14,1,,2023-01-30,L04
86829,42565,22,1,,2023-01-30,L06
86830,44320,24,1,,2023-01-30,L07
86831,31660,29,1,,2023-01-30,L09
86832,31660,5,1,,2023-01-30,L09
86833,31660,17,1,,2023-01-30,L09
86834,32018,19,1,,2023-01-30,L01
86835,32018,53,1,,2023-01-30,L01
86836,32018,49,1,,2023-01-30,L01
86837,32018,30,1,,2023-01-30,L01
86838,41403,6,1,,2023-01-30,L09
86839,41403,60,1,,2023-01-30,L09
86840,41403,8,1,,2023-01-30,L09
86841,41403,20,1,,2023-01-30,L09
86842,42395,61,1,,2023-01-30,L05
86843,41262,40,1,,2023-01-31,L14
86844,43141,33,1,,2023-01-31,L12
86845,31278,42,1,,2023-01-31,L10
86846,42485,24,1,,2023-01-31,L10
86847,42485,40,1,,2023-01-31,L10
86848,42485,52,1,,2023-01-31,L10
86849,43048,30,1,,2023-01-31,L12
86850,43048,29,1,,2023-01-31,L12
86851,43048,3,1,,2023-01-31,L12
86852,43048,47,1,,2023-01-31,L12
86853,32072,7,1,,2023-01-31,L12
86854,32072,36,1,,2023-01-31,L12
86855,32275,10,1,,2023-01-31,L12
86856,32275,61,1,,2023-01-31,L12
86857,32275,43,1,,2023-01-31,L12
86858,32275,32,1,,2023-01-31,L12
86859,43868,53,1,,2023-01-31,L04
86860,43868,16,1,D1,2023-01-31,L04
86861,43868,61,1,,2023-01-31,L04
86862,43868,43,1,,2023-01-31,L04
86863,42104,12,1,,2023-01-31,L01
86864,42104,49,1,,2023-01-31,L01
86865,41159,45,1,,2023-01-31,L12
86866,41159,38,1,,2023-01-31,L12
86867,43909,13,1,,2023-01-31,L03
86868,43909,45,1,,2023-01-31,L03
86869,43909,7,1,,2023-01-31,L03
86870,42786,21,1,,2023-01-31,L08
86871,42786,8,1,,2023-01-31,L08
86872,42786,43,1,,2023-01-31,L08
86873,41813,45,1,,2023-01-31,L01
86874,41524,50,1,,2023-02-01,L10
86875,41524,57,1,,2023-02-01,L10
86876,41524,52,1,,2023-02-01,L10
86877,33166,39,1,,2023-02-01,L13
86878,31947,8,1,,2023-02-01,L10
86879,32936,3,1,,2023-02-01,L06
86880,32936,54,1,,2023-02-01,L06
86881,44297,20,1,,2023-02-01,L09
86882,44297,45,1,,2023-02-01,L09
86883,44297,61,1,,2023-02-01,L09
86884,42934,11,1,D1,2023-02-01,L15
86885,42934,10,1,,2023-02-01,L15
86886,42934,1,1,,2023-02-01,L15
86887,32203,39,1,,2023-02-01,L09
86888,32203,11,1,D2,2023-02-01,L09
86889,31976,53,1,,2023-02-01,L10
86890,31976,16,1,,2023-02-01,L10
86891,31976,51,1,,2023-02-01,L10
86892,42853,36,1,,2023-02-01,L03
86893,42853,29,1,,2023-02-01,L03
86894,43922,26,1,,2023-02-01,L03
86895,43922,32,1,,2023-02-01,L03
86896,41152,20,1,,2023-02-01,L04
86897,41152,5,1,,2023-02-01,L04
86898,41472,8,1,,2023-02-01,L07
86899,41472,7,1,,2023-02-01,L07
86900,41472,1,1,,2023-02-01,L07
86901,41472,24,1,,2023-02-01,L07
86902,42085,21,1,,2023-02-01,L08
86903,42085,55,1,,2023-02-01,L08
86904,42085,58,1,,2023-02-01,L08
86905,42510,53,1,,2023-02-01,L12
86906,42510,44,1,,2023-02-01,L12
86907,42510,23,1,,2023-02-01,L12
86908,42510,43,1,,2023-02-01,L12
86909,44332,37,1,,2023-02-01,L08
86910,42502,50,1,,2023-02-01,L06
86911,42502,61,1,,2023-02-01,L06
86912,43205,49,1,D3,2023-02-01,L08
86913,31490,17,1,,2023-02-01,L01
86914,31490,1,1,,2023-02-01,L01
86915,33296,15,1,,2023-02-01,L13
86916,33296,60,1,,2023-02-01,L13
86917,33296,46,1,,2023-02-01,L13
86918,33296,22,1,,2023-02-01,L13
86919,31038,12,1,,2023-02-01,L08
86920,31038,25,1,,2023-02-01,L08
86921,31038,7,1,,2023-02-01,L08
86922,31038,41,1,,2023-02-01,L08
86923,32649,42,1,,2023-02-01,L07
86924,32649,45,1,,2023-02-01,L07
86925,32649,47,1,,2023-02-01,L07
86926,32649,20,1,,2023-02-01,L07
86927,31760,47,1,,2023-02-01,L03
86928,42351,36,1,,2023-02-01,L02
86929,42351,48,1,,2023-02-01,L02
86930,42351,7,1,,2023-02-01,L02
86931,44423,53,1,D1,2023-02-01,L15
86932,44062,37,1,,2023-02-01,L12
86933,44062,7,1,,2023-02-01,L12
86934,44062,16,1,,2023-02-01,L12
86935,42811,37,1,,2023-02-01,L07
86936,42811,1,1,,2023-02-01,L07
86937,31149,8,1,,2023-02-02,L02
86938,31149,16,1,,2023-02-02,L02
86939,31149,58,1,,2023-02-02,L02
86940,31149,10,1,,2023-02-02,L02
86941,33424,6,1,,2023-02-02,L13
86942,33424,42,1,,2023-02-02,L13
86943,33424,19,1,,2023-02-02,L13
86944,44140,33,1,,2023-02-02,L06
86945,44140,15,1,,2023-02-02,L06
86946,44140,47,1,,2023-02-02,L06
86947,44140,57,1,,2023-02-02,L06
86948,43182,1,1,,2023-02-02,L12
86949,43182,3,1,,2023-02-02,L12
86950,43182,37,1,,2023-02-02,L12
